"","MEblack","MEblue","MEbrown","MEgreen","MEgreenyellow","MEmagenta","MEpink","MEpurple","MEred","MEtan","MEturquoise","MEyellow"
"28",-0.0680909606036205,-0.144952819777265,-0.109599546114854,-0.089829031200162,-0.127194875063068,-0.0935657879944343,0.0292006050598345,-0.023656369242341,0.0549398475960788,-0.0711961931825642,0.037146876298458,0.0982930651824572
"29",-0.0362248323700529,-0.132620049579192,-0.0442465171654116,-0.0925121349539992,-0.0883217157193917,-0.0799672012139122,-0.0189617162732681,0.0176376830923349,0.266529630726902,-0.0305710504744547,-0.0309495745609261,0.0589158933396494
"30",-0.0593470672357827,-0.148747491566105,-0.0684789426433358,-0.10587944356557,-0.109493058148842,-0.095151552302059,0.0484867986478836,-0.0394972131498646,0.135250982471034,-0.0653391535614113,-0.0241465107110204,0.0978745384004503
"31",-0.0207351115909132,-0.0360450930525172,-0.0160937045836667,-0.0380599440054427,-0.0400061947859735,-0.0273269142404548,0.0308963268165166,-0.0280324956459588,0.0786928445548817,-0.0641538167743124,-0.035421980758611,0.0115184914346566
"32",-0.0561224376859444,-0.106606712705659,-0.0393163558308501,-0.0904691416164402,-0.0697001615965624,-0.0704917650439259,-0.015921090996315,-0.00226433518377075,0.184851238811252,-0.0818678712565696,-0.0589462580808316,0.150165267067454
"33",-0.0687309009872749,-0.10487785546962,-0.0719257828602197,-0.0546823654710584,-0.0857973788150022,-0.0455252131831148,0.0531437561977918,-0.061773410049551,0.145315139826395,0.0168271811030433,0.0393973032222171,-0.00138075642673359
"34",-0.0351738074951522,-0.0603088080536726,-0.0369768912238916,-0.0543709894224091,-0.0749624368301368,-0.062101523589861,0.0576820392993549,-0.0508477985585285,0.206896796811313,0.311288964948422,-0.00376366830803005,-0.0463314066198839
"35",-0.0654079585075751,-0.146857094839104,-0.126819325974033,-0.0337569133855353,-0.0925651405313365,-0.0382270175874863,0.00331840941334015,-0.0642111601087164,0.0295448299025016,-0.0212371436048642,0.0898023694663796,0.0767769512956594
"36",-0.0601550428190334,-0.114115812257878,-0.0221366035697083,-0.100012310925366,-0.075792298286583,-0.0794478929043779,-0.0502048521000329,0.0505005316161383,0.123316199735562,-0.0674772518363819,-0.0311979957541548,0.123189019970527
"37",-0.0551843936144746,-0.093452627830485,0.00951499005751388,-0.106013216052017,-0.073945803809432,-0.0717720971612967,-0.02282138634447,-0.0182542615782029,0.195755944050831,-0.0200789233161875,-0.0651132441432535,0.066380092113664
"38",-0.0407945815376002,-0.0717342230013445,-0.0302319129105261,-0.0561225492585649,0.036455031812399,-0.0315649776009982,0.0381138802292642,-0.0019685035463134,0.128236875015511,0.0246832716880935,-0.0215962651214146,0.0931877087432503
"39",0.0660459334824045,0.00631057185640382,0.103969777326484,-0.101298463399639,-0.0519365522609829,-0.0731978268058153,-0.0820148372821292,0.0525876906414862,0.181403728343451,-0.0899463601091095,-0.113781364888857,0.0911170514481097
"40",-0.0776552306929488,-0.0783166758140934,-0.0382790424630843,-0.105107943542244,-0.106472887095812,-0.0849994072923082,-0.0499931431427231,-0.0184127002082079,0.0436449535556576,0.108370685177671,-0.0395956358013121,0.111853175478738
"41",-0.0582335820756033,-0.114211107522325,-0.0537352397541603,-0.082394299078686,-0.107300905197754,-0.0736535971309098,0.023602308424112,-0.0208027908923549,0.0823077653409783,-0.0446842450622878,-0.0355088826672449,0.164590152428505
"42",0.0276045277481044,-0.0464806909005749,-0.0391500403029059,-0.0401821956999217,-0.0444705131204235,-0.0488775901166165,0.106749761687275,-0.0491807847118359,0.0429959957248126,0.00850616279285866,-0.0436491284829566,0.00550852859533832
"43",-0.0112455944718867,-0.0428843161310296,-0.0160249102741104,-0.0679910006632104,-0.0720179494026792,-0.0600535576544292,0.0236505608168434,-0.0336666687519158,0.0271649416338564,-0.0507740488668504,-0.0600431343391839,0.0559916983186944
"44",0.0507293452945638,0.0275600263470213,0.0440376945244973,-0.00416421398533805,0.0131499207748688,-0.00366864815530233,0.0993664173344701,-0.0474658949324911,0.0679408180399014,-0.0547596721476281,-0.0387219607468841,-0.0732677959343371
"45",-0.00769561012354324,-0.090639144500827,-0.0782406399317621,0.0109013772664576,-0.0502967183450392,-0.0392860164372376,0.116135592738494,-0.0681194300201881,-0.0239764740013743,0.00279889824391124,0.0351480371596769,0.0325262493952398
"46",-0.0537424676994712,-0.151809308161608,-0.102965310774698,-0.0548484334966741,-0.0889729430362221,-0.0758180388208212,0.100276787034894,-0.0537558560708681,0.0317709738570363,-0.0436289753503849,0.0273690792604894,0.0590542123696139
"47",0.0568975629671422,-0.0359444729420169,-0.00641785114569173,-0.099115122169923,-0.0931009967301182,-0.0964329966075723,-0.0653583992181727,-0.0499150306328047,0.147969522239269,-0.0853025831070899,-0.0726925017246406,0.0397001839174537
"48",0.00136470000868985,-0.0794319661752761,-0.0248730384320715,-0.109627992556566,-0.105259777247672,-0.10179398082494,-0.0443980921796846,-0.00242378763300572,0.203628436730184,0.0320258534394611,-0.0473607816882082,0.137288324100918
"49",-0.0516198416505968,-0.0985007101830239,-0.0722953025687298,-0.0302176217285079,0.097927795392113,-0.069709574116958,0.126341796824399,-0.069409618749841,0.176076594610821,0.0707468942490934,0.0332554579439515,-0.0730659845997573
"50",-0.00251970706886538,0.123518462701288,0.0263585733355854,0.0388426542763085,0.0657557113335432,0.151113335204886,-0.0331949177420417,-0.0611968789142298,0.0697241457941558,-0.0509480050657882,-0.0509997761626215,-0.079690261343029
"51",-0.0760705989134489,-0.109862633600413,-0.140328388130603,0.0378406590225626,-0.06145706536033,-0.0268153115062583,-0.0706726341847013,-0.0686531053274684,-0.104901260859315,0.149449195342906,0.180313447238273,-0.0154178829604721
"52",-0.0850013931724913,-0.0841536537801897,-0.138058566237564,-0.0631342202688959,0.0361325431076511,-0.0802206208164558,0.132147834636446,-0.0671855694590248,0.0226742188020848,0.0022821992393691,0.0715032432183144,-0.0940569797516041
"53",-0.0880117511926196,-0.112788504219056,-0.13384665863722,0.029176095923281,-0.0333064731617661,-0.0288989561746156,0.144548562717262,-0.0709134515399457,-0.0246361780595524,0.155014596696835,0.124167005603821,-0.0712291218830603
"54",-0.0742981107614649,-0.0590164069192722,-0.115628025249798,0.0648940934521377,0.0921456112096348,0.0722834266131664,0.208194679978211,-0.0763737794161378,-0.0672487933685684,0.0798212777978799,0.0892677253766995,-0.0858806041978021
"55",-0.0755713357965133,-0.0510589780064832,-0.0511149800534621,-0.0572928795076877,-0.0339808795742365,-0.0486881512207636,-0.0655456164157969,-0.0350282135673399,-0.0616332064280061,-0.0903739517767622,-0.0346486914816059,0.0724081854006893
"56",-0.0625289665105908,0.0274991919778706,-0.0595808154917732,0.14334930556526,0.195661807773182,0.200560117931397,0.141299565282752,-0.0695409222104843,-0.0609188957345392,0.0287548243674693,0.0781191439540263,-0.0948448822115363
"57",-0.0229002309903239,-0.0429781018882195,-0.0747223293453991,0.014705122227959,-0.050714452600908,-0.0558388812834766,0.104159899011783,-0.0715027150254548,-0.0179118509263642,0.311941694869347,0.0179314773908372,-0.0751512976880743
"58",-0.0160623852965895,-0.0365242594108891,-0.0469022981017036,-0.0471912487183683,0.0472212991596407,-0.0571135008689675,0.0698103437106255,-0.0391872701915853,0.0214268695696827,-0.0250704846129208,-0.0324073120329332,-0.0013600541342858
"59",0.29752825333513,0.0801916008451881,-0.00501038805389753,0.00141350310826783,0.443268827575167,0.00486738810792918,-0.0469062335839168,-0.0685156504376167,-0.021876249840617,-0.0610887083139068,-0.0328616258790062,-0.0853362324912826
"60",-0.0471485467474176,0.0122990132192701,-0.0380594610727913,0.0154299196093582,0.109695779939304,0.0133453431862913,0.0486495685834927,-0.0748490986992928,-0.0538123865732367,-0.0259409852302091,0.0189217906451528,-0.0999056806057624
"61",0.0571382474660333,0.248752755915602,-0.0140489023917537,0.327770893276702,0.0940506375941142,0.451826785067622,-0.0874124084812116,-0.0725914722795592,-0.144974035739232,-0.0303049996928348,0.0507849345179318,-0.109372679209303
"62",-0.0460340141427638,0.0430217172885418,0.0577187043476159,0.0377022388665971,0.102539929309318,0.0956325746320051,-0.0436149893235836,-0.0182020576681006,-0.0714235291855732,0.077515799348329,-0.0064834768943621,-0.0790101785787358
"63",0.107618837903206,0.0130475421133093,0.12613151628962,-0.10329532289654,0.0253743797740354,-0.0769984844585308,-0.0967795423266379,0.0147174342077028,0.0880257702653987,-0.0939289022754707,-0.119445474230558,0.0605534465481392
"64",0.0939459140894748,0.146851809983334,0.134218909197553,-0.00372536201383007,0.0777641394831644,0.109793556086354,-0.0724923692848451,-0.0600921247717016,-0.0548293418575104,0.0110099333559175,-0.0710179841986077,-0.0973517703619454
"65",-0.0330096728475874,-0.0757778646678222,-0.0144314590122216,-0.0733455409561005,-0.0826158838514691,-0.0724638006415188,0.144899960867776,-0.0461181475766706,0.0612305550242127,-0.0611924949343978,-0.0364540076421046,-0.0440824708101532
"66",-0.0485493035491836,-0.0437424067121249,-0.0817606477345063,0.0594262824470117,0.0238143073834298,0.0143875637848291,0.124038339145477,-0.0220022272053586,0.0158170925584789,-0.00950182509454007,0.0441514553663215,-0.0332236555921406
"67",-0.0694238985385372,-0.0943036505704124,-0.12369649758874,0.131427596163177,-0.0283602837411712,-0.0261988201482798,0.0864070449102451,-0.0610074784860947,-0.0180676395382031,0.0582884037823928,0.16266051712959,-0.0304162307525261
"68",0.208018224208604,0.199879114219521,0.0907525654924929,-0.000949122756884023,0.24288234733271,0.00562333073009877,-0.0166606665704137,-0.0646130192550455,-0.114535055438258,-0.0791294446040596,-0.0670267305992605,-0.10709891960946
"69",-0.0566343330404463,-0.0999737025502115,-0.0935833242404477,-0.0233491558427794,-0.097469925607939,-0.0844392425057691,0.0674335131843985,-0.040348533607243,-0.00594865681342131,-0.0257937143168493,0.00682322809080269,0.184584512401993
"70",0.00473556747861918,-0.0342245923047754,-0.0440447340316911,-0.0190743245270351,0.162443822872518,-0.0407372892977404,0.101502534419676,-0.0670390824316544,0.0400990904031944,-0.058936668512283,-0.0129533386859154,-0.0829578999989548
"71",0.0586867992042568,-0.0470330639413488,-0.00480359864126231,-0.0997123904408475,0.0389389413332872,-0.0895567964523574,-0.00590836102815384,0.0163199787385308,0.208175873910653,-0.0782926330836988,-0.071636035406633,0.137202787450581
"72",0.309786650620266,0.121619062242223,0.149243485686243,-0.0775241625096356,0.13070196564355,-0.0828738982568496,-0.0678926448382654,-0.0651532213868021,0.0473728709781843,-0.0322263697556415,-0.0904404640499293,-0.102768072054548
"73",0.0613812487270922,0.0526426712147798,0.0347209509822743,0.0166996218115932,0.0994012718696021,0.000742178098196502,-0.0025417388471878,-0.0407543044441782,0.024056726755708,0.03069453610817,-0.0438715523698057,-0.0847000721964506
"74",-0.0659548871360816,0.0436316965343678,0.0107442029615076,0.0478571752742011,-0.0236947907472025,0.12506651576897,-0.0424663359738804,0.210720995522092,-0.0673027167426499,-0.0906489583719793,0.0230196737922433,0.140243184474087
"75",-0.069397535913372,-0.025467017416485,-0.0948984760387204,0.283107198490778,0.100028367080698,0.16930714827091,0.0540210374646611,-0.0702660228719289,-0.0996926405634939,0.0308950276775474,0.177810114567375,-0.0966504501297875
"76",-0.0816485941010864,-0.0778955825376145,-0.118767335625144,0.0663876696820513,-0.106107090491792,0.00799914684659146,-0.0445815360218264,0.0513024528193149,-0.0932079271795113,-0.00863170534428085,0.160632375507937,0.00562361983589355
"77",-0.0917091645652034,-0.0932281555460234,-0.103213910650096,0.0991931425103093,-0.046002065434242,-0.0456546466146036,0.0763447407990752,-0.0245901212631069,-0.0668683456920613,0.0859481541067289,0.171648462663219,-0.0698796851836356
"78",-0.0813032032792542,-0.0862778753534843,-0.0985404473673385,0.0957351410725759,-0.0877282056356827,-0.0089862532235585,0.039947250211837,0.0591079945895671,-0.0352261429160708,0.11330092981482,0.141811545141267,-0.0230431305429282
"79",-0.0726630109408996,0.0147968643809915,-0.0164877016906362,0.203098249047712,0.0769283348098375,0.184762089998252,-0.0606426042948443,0.252340623790073,-0.104445706623355,-0.0562943691927886,0.0604006544873433,0.053159966347489
"80",-0.0674794831277864,0.0588901221955769,-0.0176744112767768,0.216792551908733,0.0375114602721321,0.264905631090771,-0.0246692557450672,-0.0547503253620907,-0.0828338302818387,-0.0406303194728694,0.0780338373439373,-0.073524869290811
"81",-0.0453758827015519,-0.0287099111462237,-0.0240179598921908,-0.0736536566209177,-0.0890031533608012,-0.0696253080015741,-0.0416625150683287,-0.0221352643600949,-0.00264677771482065,0.49093308408999,-0.0424342623454032,0.0378891162236504
"82",0.0110997946464048,0.0279479304957934,-0.0283610693365401,0.0335091681867547,0.0335612479360175,0.0190868023215639,0.173239613527552,-0.0627884783910859,0.0979983546204483,0.0122200632571665,0.0205278865431234,-0.0932810603355683
"83",-0.0581700483203919,-0.0735221618988924,-0.0666168864953732,0.0016330645013496,-0.00619266616741916,-0.039799545862366,0.0574029313075323,-0.0276702640915429,0.037772486833697,-0.0085330100419365,0.083800684527624,-0.0573303716247856
"84",-0.0321112846073945,-0.0160400201930592,0.000625587536315709,-0.0325519521095875,-0.0368142338909177,-0.0252740777977948,-0.0160566859613238,0.123042805695039,0.0182875275687476,-0.0603997500918864,-0.00942525939765524,0.087156285071114
"85",-0.0472373112765083,0.00330555404164435,0.00345195637407719,-0.00794772364938768,0.110677323100772,0.0103992416029065,-0.0234165685209001,-0.0639375270248222,-0.00380340655131327,0.0439731264981518,-0.0135679303471944,-0.0894565422295052
"86",-0.066430572696763,-0.0192443221429405,0.0575024787295885,-0.0359453381961032,-0.110946061546038,-0.012110618392526,-0.0777116240458628,0.191150834390495,0.038625329186116,0.059406665970801,-0.0301487674974987,0.142384846797777
"87",0.185882786043155,0.188157206183447,0.181485540446163,-0.0199461856289792,0.166674163307588,0.0564892544092324,-0.11590262086298,-0.0310389678660774,-0.0636525477877789,-0.072787292082784,-0.0916516115451297,-0.0456112987817065
"88",-0.00834852201609433,0.0942444170587964,0.0916851591500982,-0.00404802016852334,-0.0400435954187378,0.0937769497335692,-0.0235958209337425,-0.026913261390988,-0.0320253270512156,0.0787401847370929,-0.0325605906513003,-0.0721450848338696
"89",-0.0543027951351394,-0.0823349785869629,-0.0863303360611593,-0.0139261656594223,-0.0060970823242402,-0.0792732916225878,0.148397737785059,-0.029319505862708,0.0351788695449747,-0.0360125850192769,0.0812093414460705,-0.0529622117719947
"90",-0.0330905834919086,-0.0432754964836648,-0.0598351538444528,-0.0212387904933881,0.155998864974038,-0.0334650120159544,0.0716022123133757,-0.0252873651388795,-0.00861972432675322,-0.0487987931926642,0.00689428056904927,-0.000343056928005576
"91",-0.0704283692262687,-0.0235593899482991,-0.0678980841445987,0.168933388188211,0.087823947077896,0.018840892386107,0.129123061517249,-0.0571490724106217,-0.106661542411247,-0.0125402965779592,0.121100176543664,-0.0954158753890365
"92",0.100604110316079,0.108155315709241,0.0439018647105108,0.017422059724423,0.128747065832449,0.0252368658859101,0.0227375139097912,-0.0420952054624716,-0.0494559607423214,-0.0356739900425146,-0.0138170066425441,-0.0733157268077704
"93",-0.057845552035923,-0.131498513017504,-0.0965283426227953,-0.0441457226155519,-0.0721062871218037,-0.0699847786925513,0.105425240083864,-0.00452308451773727,0.0602936438379588,-0.0724311814193016,0.0471981643422451,0.177436617546936
"94",0.0129635492448502,-0.0294903772504695,0.020200725634371,-0.101523012992917,-0.0688068361707802,-0.0888058459692172,0.0403289943109137,-0.0189123999960208,0.0665664285599713,0.162967245115905,-0.0640455416939841,0.0134133679513753
"95",0.139663927710876,0.00643550344677907,-0.0077893165766559,-0.102486461668619,0.0257763825036917,-0.0904416561883823,-0.040074714369969,0.112820060967131,0.125630407300202,-0.0647758097283611,-0.0541223971688303,-0.0399210085237427
"96",0.108522844050932,0.117710543135704,0.128139008923351,-0.00680798644390111,0.108936056502559,0.0192028089547391,0.0849129429628342,-0.0274835627339079,0.0284693368095971,-0.0569189256720259,-0.0607013185779714,-0.0959650281675797
"97",-0.0148544418483822,0.0388480347890644,-0.0511275443415483,0.104477362173036,0.17673643021305,0.013139873326151,0.134159986397873,-0.0485895833350915,0.00735704094800374,0.0532442186811546,0.030446393790121,-0.0189067837018736
"98",-0.0521276528400868,0.0877638419866291,0.0298346481826248,0.0465408964672031,0.00463086054277942,0.13258895083964,-0.0856280773292128,0.0199339395385854,-0.0825727443070654,0.070549960705118,0.00630990145257799,0.105994430136305
"99",-0.0967379813920543,-0.081187744681542,-0.0926034082773801,0.11518329143018,-0.129931415751041,-0.0334998438708175,-0.102816424286575,-0.0656107142086544,-0.147852489134573,0.113791080706166,0.343666396379624,-0.0550036063491767
"100",-0.0892591433737356,-0.0853570645274309,-0.141711431300534,0.189467445300988,-0.0685580549997691,-0.0369024555439835,-0.0456015662617808,-0.0723314670094013,-0.135199258831906,0.0468678105932111,0.352967191321991,-0.0646472616894481
"101",-0.0633048762787293,-0.0489973762456171,-0.07137528148598,-0.021927803360304,-0.0871019852747894,-0.0197075847085528,0.0166093451494449,-0.0412612171553345,-0.0283850686487532,0.128845605856285,0.0196090901807574,-0.0128713317862716
"102",-0.0153562425687655,-0.0611316742057676,-0.0637876330562775,-0.00222079007661356,-0.00289720199097182,-0.0501489149070673,0.197636135171819,-0.070101339414974,0.141263510171652,-0.0390923534934266,0.0447964257085109,-0.0811209635545236
"103",-0.0778327052146962,0.0218914013077713,-0.0551191968987752,0.3346265702148,0.0270804908045359,0.355279758244938,-0.073615547538954,0.033068257100984,-0.104245407369633,-0.0220880949219158,0.109538983722662,0.105607186645944
"104",-0.0848086920669346,-0.0741581281983485,-0.0987219747387655,0.103551123694461,0.0150948360331642,0.0894618232756854,0.178506432761271,-0.0653386921097336,-0.0101602724730708,-0.0205498767125918,0.118559982610776,-0.0856462777312628
"105",-0.0639500795050542,-0.0497872842097088,-0.092842530943214,0.119132697964284,-0.0457683099165505,-0.00492925652882884,0.0419953951269971,-0.0492186030531734,-0.0953804644878677,0.0398568902184399,0.0949718240522299,0.171839293084492
"106",-0.0152460705533991,0.0280056674744771,-0.0368718282283314,0.00159429009378329,-0.0372502902460914,-0.0189267273349808,0.0483433422021847,-0.0356316757213301,-0.00672033216849554,-0.0140798084801969,0.00331135092686646,-0.006667433942585
"107",-0.067980063548127,-0.0891906400117657,-0.131799173569087,0.168046554863141,-0.0493341616993977,0.0458336299259257,-1.84344834931851e-05,-0.0736439514584371,-0.0358681355960907,-0.0266197174644146,0.182575679737316,-0.0264320217443722
"108",-0.0489144641774841,-0.017192367293077,-0.0175562359323925,0.0147808101780602,-0.00835644016473718,0.0161910953295771,-0.0343409777261927,0.0758696921407892,-0.0460766927054749,0.00286623357191542,0.0186048153769504,-0.0275451634380444
"109",-0.0766290341221895,0.0101127360319994,-0.0655692362075009,0.19237144627309,-0.00430090821819889,0.222444374943953,-0.0903760359720337,-0.0470227995109599,-0.119598507322868,0.0592967002615251,0.0857768009140875,-0.0659274934352234
"110",0.0809917657727061,0.109361524241856,0.1202579012751,0.00907248116767207,0.0403355054576291,0.133759631957709,-0.0723084187429776,-0.0254534054641734,-0.0962548310130155,0.0302218612355801,-0.0462411826929238,-0.0832516664990681
"111",0.151652955680687,0.117797375869316,0.110949751481203,-0.0565859483076096,0.0317901001971026,-0.013134205947425,-0.116169804497058,0.0730165264088068,-0.0966442037677237,-0.0918578247323715,-0.0826305283583896,-0.0680607857674566
"112",0.305600918518032,0.22356747151769,0.219129268842196,-0.0111308227099515,0.1281137056649,0.0818625016253287,-0.0931193437863198,-0.0691442139620024,-0.0745208028207738,-0.0484651666770274,-0.098819379956382,-0.108510681669834
"113",-0.0880257924469564,-0.151295387010141,-0.174857562255383,0.00176910293182504,-0.0988835255227385,-0.0883129469728717,0.100157937920804,-0.0701159753517516,-0.0609093351252863,0.00791490435014426,0.159654029824524,0.078597657616051
"114",-0.0584628307002021,-0.0706414035781502,-0.106330557653297,-0.0540298738269469,-0.0896549426142481,-0.0512678982631185,0.236259461337723,-0.0440771109261272,0.0476679208943155,-0.0604857959622273,0.0491429214418388,0.0085306400556531
"115",-0.0386204994159288,-0.0290015650377722,-0.067440119891136,0.222303858005278,-0.0349204889540482,0.00940278404784111,0.0586214918854623,-0.0587773627852795,-0.0907997661024403,0.0424835278604685,0.121615474315726,-0.0455454170244262
"116",-0.00160439222317104,0.0240602671465434,-0.0195870607419038,0.0609932715069927,-0.0621616040028825,-0.00737738864642808,0.0935821625872728,-0.0629065767800917,-0.0372613362449118,0.0703330943118896,0.0302445873038626,-0.0888921808913199
"117",-0.0112983669477913,-0.0798282991960145,-0.084025401295801,0.0297831149389261,0.000857814419256931,-0.0204251768048004,0.202284648443042,-0.0572543498132135,0.0729581467808271,-0.0297272564608361,0.048090675935087,-0.019614941767274
"118",0.00819696437815481,0.000653115692862011,-0.011900798060854,-0.0515564722794495,-0.029080359147517,-0.0569054111416649,0.0839561106356704,-0.0545035974491777,0.0254809567946804,0.275179294136237,-0.0208908842397485,-0.0658148138968253
"119",0.247976296485011,0.00621586044684769,0.0492318276462409,-0.101986863543132,-0.0296639489828422,-0.0825433048208794,-0.00556031956026588,0.139105061747839,0.213065206033497,0.00914700972092967,-0.0690741085313465,0.0116517468718666
"120",0.20738422133115,0.0560313857949731,0.0501593857356812,-0.00257505700800912,-0.0273224479414036,-0.0836261813564358,-0.082858449100854,-0.0387172950218013,-0.000226067738886254,0.048852097932066,0.0442211461372266,-0.0899443297528837
