ID	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi	Role	Flag	Taxonomy	Abundance	Top?
OTU_116	8	15.49285708309	174	0.0588456148190628	0.428571428571429	3	-0.15283717563933	0	0	0	Proteobacteria	2466	0
OTU_117	11	4333.79464285714	52702	1.22417722827694e-12	0.127272727272727	4	1.47373481926206	0.165289256198347	0	0	Proteobacteria	4434	0
OTU_118	1	0	0	0.00429797855669043	0	3	-0.959765653802914	0	0	-1	Acidobacteria	3245	0
OTU_119	13	2576.01482170232	19924	0.0887825708239318	0.358974358974359	3	-0.268112672519842	0.627218934911243	1	0	Firmicutes	4213	0
OTU_121	13	7569.15283189029	76985	6.66606525852874e-11	0.256410256410256	4	2.23452649543955	0	0	0	Proteobacteria	3958	0
OTU_123	1	0	0	0.000241430348949605	0	0	-0.846113369360202	0	0	-1	Unclassified	1338	0
OTU_124	2	19.7269841269841	80	0.00102203382915113	0	1	-0.51866471643947	0.5	0	-1	Proteobacteria	3526	0
OTU_126	3	2379	29601	5.35609797729425e-05	0	9	0.324442842261525	0.444444444444444	0	-1	Acidobacteria	1185	0
OTU_128	7	16938.7597402596	146525	9.85979742631733e-10	0.0476190476190476	4	0.712943143084569	0	0	0	Proteobacteria	6909	0
OTU_129	9	378.235097551666	3412	0.0453692264300629	0.388888888888889	0	0.461005290947087	0.444444444444444	0	-1	Proteobacteria	1215	0
OTU_131	8	25415	210012	9.08480422301688e-05	0.107142857142857	5	2.64575131106459	0.21875	2	0	Actinobacteria	9596	1
OTU_132	16	873.645192025311	8269	0.0936656553322947	0.258333333333333	0	0.199581558885629	0.6328125	1	-1	Acidobacteria	4002	0
OTU_134	19	2666.72623546382	28360	0.0599660532226264	0.146198830409357	0	2.81381887950021	0.332409972299169	2	0	Proteobacteria	2842	0
OTU_135	5	1.4	7	0.000229155998462832	0.6	11	-0.122627867896993	0	0	-1	Firmicutes	2240	0
OTU_136	6	404.851388888889	14111	2.44747121346838e-12	0.466666666666667	4	0.459345917692071	0	0	0	Actinobacteria	2197	0
OTU_137	18	1293.42871771644	11816	0.10267895393032	0.300653594771242	0	1.50670021919292	0.537037037037037	0	-1	Acidobacteria	1588	0
OTU_140	9	1811.62247252024	12457	0.00430928641880984	0.0833333333333333	0	1.24527648713146	0	0	0	Bacteroidetes	3778	1
OTU_141	21	4855.33358585862	41855	6.83540938046060e-12	0.114285714285714	4	4.26330429857954	0	2	0	Proteobacteria	9062	1
OTU_143	3	0	0	6.93660536776808e-13	1	4	-0.301445758485422	0	0	0	Actinobacteria	3085	0
OTU_144	7	402.375636366948	3101	0.0462707533928624	0.476190476190476	3	-0.268112672519842	0	0	-1	Acidobacteria	1730	0
OTU_146	1	0	0	1.54104059360118e-17	0	8	-1.0690449676497	0	0	0	Proteobacteria	3121	0
OTU_148	2	0	0	0.000425573788122713	1	0	-0.584689637298744	0	0	-1	Unclassified	1280	0
OTU_150	8	163.377973818826	2281	0.0493062609432264	0.464285714285714	0	0.199581558885629	0.53125	0	-1	Acidobacteria	1042	0
OTU_151	2	115.671436850305	530	0.000337019823661144	0	0	-0.584689637298744	0	0	-1	Unclassified	1819	1
OTU_161	14	67.7713156637042	1050	0.11653477818621	0.571428571428571	3	0.538815805643741	0	0	0	Actinobacteria	6668	0
OTU_162	1	0	0	0.00031132225680367	0	0	-0.846113369360202	0	0	-1	Verrucomicrobia	1609	0
OTU_165	3	1208.39231474119	3225	0.000461042616220011	0	1	0.412271954092912	0	0	-1	Actinobacteria	2630	0
OTU_167	3	20483.7597402597	184609	1.72499541184065e-08	0	4	-0.555042983877919	0.444444444444444	0	0	Actinobacteria	3123	0
OTU_170	6	60.468382446014	285	0.00116931648847644	0.333333333333333	0	0.461005290947087	0	0	-1	Acidobacteria	1837	0
OTU_171	1	0	0	0.00259234663163135	0	3	-0.959765653802914	0	0	-1	Proteobacteria	2010	0
OTU_176	9	1900.91409711841	25889	0.0034289920915624	0.222222222222222	0	0.983852755070002	0.197530864197531	0	-1	Verrucomicrobia	2052	1
OTU_179	1	0	0	0.0024821503438425	0	3	-0.959765653802914	0	0	0	Proteobacteria	1361	0
OTU_180	7	678.167334894919	4958	0.00109140438939298	0.238095238095238	0	0.722429023008544	0	0	-1	Verrucomicrobia	3455	1
OTU_181	2	0	0	5.40898586188772e-06	1	5	-0.377964473009227	0	0	0	Proteobacteria	1244	0
OTU_185	8	275.25873015873	9554	1.23170091038117e-11	0.392857142857143	4	0.966540368477066	0	0	0	Actinobacteria	6232	0
OTU_187	4	400	3123	0.00504152844160521	0.5	3	-0.613939163161378	0	0	-1	Acidobacteria	3474	0
OTU_188	2	0	0	3.25715652960817e-05	1	11	-1.04233687712444	0	0	0	Firmicutes	2054	0
OTU_190	2	0	0	0.0030377386442789	1	10	-0.912870929175277	0.5	0	-1	Actinobacteria	1501	0
OTU_191	18	4097.69900104906	24947	0.134877777792687	0.359477124183007	3	0.308264811882717	0.512345679012346	0	-1	Proteobacteria	1518	0
OTU_194	7	572.045508116329	4947	0.0059182523433104	0.380952380952381	0	0.722429023008544	0	0	-1	Acidobacteria	1763	0
OTU_196	6	31.7462158447248	969	0.0585027865218072	0.533333333333333	3	-0.383388169400354	0	0	-1	Actinobacteria	2661	0
OTU_197	5	355.138460291763	2022	0.0017815690884181	0.1	0	-0.0618421731758286	0.32	0	-1	Acidobacteria	963	0
OTU_200	36	3850.57389867988	33062	0.237821845739721	0.261904761904762	3	1.92212176820988	0.449074074074074	0	-1	Acidobacteria	2447	0
OTU_202	4	989.5	4990	5.45180898582848e-06	0.5	5	0.8315218406203	0	0	-1	Actinobacteria	3160	0
OTU_206	2	0	0	0.0190767609459046	1	0	-0.846113369360202	0.5	0	-1	Proteobacteria	922	0
OTU_207	3	799	9873	3.01974307589388e-06	0	9	1.45999279017686	0	0	-1	Proteobacteria	899	0
OTU_208	1	0	0	6.85854763160576e-14	0	4	-0.808640209270417	0	0	0	Bacteroidetes	1086	1
OTU_211	7	569.124296886029	11043	0.00544121291250002	0.238095238095238	0	0.722429023008544	0	0	-1	Proteobacteria	1772	0
OTU_215	2	0	0	0.0147001740184745	1	3	-0.844490156922402	0	0	-1	Acidobacteria	1199	0
OTU_216	3	9.19494949494949	42	0.000978245727563119	0.666666666666667	0	-0.323265905237286	0	0	-1	Proteobacteria	688	0
OTU_225	9	3272.91269886811	22268	0.0746960898153499	0.444444444444444	3	-0.268112672519842	0.345679012345679	0	0	Firmicutes	4729	1
OTU_226	5	83.4301158800156	986	0.0173205633378653	0.7	3	-0.498663666280866	0	0	0	Planctomycetes	931	1
OTU_232	13	69.5044787334134	741	0.105855780668636	0.512820512820513	3	0.423540308763229	0	0	-1	Proteobacteria	1928	0
OTU_238	6	402.5	4798	2.75043096523701e-16	0.333333333333333	8	1.60356745147455	0	0	-1	Actinobacteria	2100	0
OTU_240	3	0	0	2.49258206991219e-16	1	8	0	0	0	0	Proteobacteria	1510	0
OTU_242	2	0	0	0.0079629550943719	1	1	-0.053196381173279	0	0	0	Proteobacteria	2161	0
OTU_244	7	29.3732683982684	188	1.22864638301502e-11	0.428571428571429	4	0.712943143084569	0	0	0	Proteobacteria	1977	0
OTU_245	1	0	0	0.0024821503438425	0	3	-0.959765653802914	0	0	-1	Acidobacteria	1205	0
OTU_248	1	0	0	1.92137392120005e-08	0	5	-0.982707629823991	0	0	0	Actinobacteria	850	0
OTU_267	4	457.706045483922	2371	0.00107165607837451	0.166666666666667	1	0.412271954092912	0.375	0	0	Gemmatimonadetes	1533	1
OTU_269	6	63.1944758885353	1845	0.0356659015516372	0.466666666666667	3	-0.383388169400354	0	0	0	Proteobacteria	952	0
OTU_273	3	41.8492959225157	186	0.00127618300172953	0	0	-0.323265905237286	0	0	-1	Planctomycetes	492	1
OTU_277	1	0	0	0.0124382618947022	0	3	-0.959765653802914	0	0	0	Actinobacteria	1102	0
OTU_285	6	78.8850789810029	562	0.00163447920014504	0.4	0	0.461005290947087	0	0	-1	Acidobacteria	729	0
OTU_292	3	13.937987012987	92	0.000942762140558928	0.333333333333333	0	-0.323265905237286	0	0	-1	Acidobacteria	483	0
OTU_297	10	715.465332949928	5772	0.0623079308580859	0.377777777777778	3	-0.0375616787588184	0.18	0	-1	Unclassified	2705	1
OTU_301	1	0	0	0.00494827599371012	0	3	-0.959765653802914	0	0	-1	Acidobacteria	1234	0
OTU_302	8	440.305983243804	2134	0.0456903430039855	0.428571428571429	3	-0.268112672519842	0.21875	0	-1	Acidobacteria	1795	0
OTU_304	10	33.4128553032683	351	0.0808589352252342	0.533333333333333	3	0.0777138181216935	0	0	-1	Acidobacteria	1479	0
OTU_307	1	0	0	0.000141024549189763	0	0	-0.846113369360202	0	0	-1	Acidobacteria	5193	1
OTU_310	8	1219.5067046716	7617	0.00596351501654114	0.0357142857142857	0	0.461005290947087	0.375	0	-1	Unclassified	1023	0
OTU_312	1	0	0	0.0156424914875512	0	3	-0.959765653802914	0	0	-1	Acidobacteria	952	0
OTU_329	2	0	0	0.000126202460552391	1	11	-1.04233687712444	0	0	-1	Firmicutes	749	0
OTU_335	11	781.874007833731	6961	0.0744432548500057	0.272727272727273	0	0.199581558885629	0.578512396694215	0	0	Proteobacteria	880	0
OTU_338	7	63.8580853176899	669	0.067153596309165	0.476190476190476	3	-0.383388169400354	0.244897959183674	0	-1	Firmicutes	987	0
OTU_343	1	0	0	3.04695595423164e-05	0	0	-0.846113369360202	0	0	-1	Acidobacteria	953	0
OTU_347	1	0	0	0.000655675568665484	0	0	-0.846113369360202	0	0	-1	Unclassified	885	0
OTU_349	1	0	0	1.69182912138099e-07	0	9	-0.811107105653812	0	0	-1	Acidobacteria	725	0
OTU_350	1	0	0	0.00994063253753828	0	3	-0.959765653802914	0	0	-1	Proteobacteria	1092	0
OTU_354	3	798	3392	4.06695268151559e-12	0.333333333333333	4	-0.301445758485422	0	0	0	Bacteroidetes	1802	1
OTU_363	2	400	1659	5.54140423173193e-11	0	4	-0.555042983877919	0	0	0	Proteobacteria	2503	0
OTU_364	3	418.114141414141	1822	0.00296030252200645	0	13	0	0	0	-1	Actinobacteria	1528	0
OTU_365	1	0	0	6.00401727396258e-05	0	1	-0.51866471643947	0	0	0	Gemmatimonadetes	965	1
OTU_371	5	10.5636722752502	55	0.0335112864958947	0.7	3	-0.72921466004189	0.48	0	-1	Verrucomicrobia	1306	0
OTU_382	10	2022.36711760463	22451	6.48215855733025e-12	0.333333333333333	4	1.47373481926206	0	0	0	Proteobacteria	1393	0
OTU_385	2	0	0	0.00672733910498915	1	3	-0.844490156922402	0	0	-1	Actinobacteria	766	0
OTU_388	1	0	0	5.52401049693871e-11	0	4	-0.808640209270417	0	0	0	Proteobacteria	962	0
OTU_390	1	0	0	0.000742161656699915	0	1	-0.51866471643947	0	0	-1	Proteobacteria	1898	0
OTU_394	1	0	0	0.000372351174174047	0	0	-0.846113369360202	0	0	-1	Unclassified	492	0
OTU_402	4	0.886215538847118	18	0.050953264095404	0.833333333333333	3	-0.613939163161378	0	0	-1	Firmicutes	1918	0
OTU_403	3	0	0	0.0371890471363447	1	3	-0.72921466004189	0	0	-1	Acidobacteria	954	0
OTU_405	4	5.46244012088827	73	0.0393030173756095	0.666666666666667	3	-0.72921466004189	0.375	0	-1	Proteobacteria	872	0
OTU_407	1	0	0	0.000241430348949605	0	0	-0.846113369360202	0	0	-1	Proteobacteria	659	0
OTU_415	2	7.51709956709957	30	0.00949027965885907	0	2	-0.534235890197495	0.5	0	0	Proteobacteria	302	0
OTU_416	3	10.3702257372102	163	0.0198444145151464	0.666666666666667	1	-0.51866471643947	0.444444444444444	0	0	Proteobacteria	1356	0
OTU_420	2	27.444633558266	192	0.000824772240772347	0	2	-0.534235890197495	0.5	0	-1	Acidobacteria	647	0
OTU_423	3	0	0	2.49258206991219e-16	1	8	0	0	0	0	Proteobacteria	1146	0
OTU_433	4	2028.84245284422	10386	0.0104488312457665	0	0	-0.323265905237286	0.375	0	-1	Unclassified	1229	0
OTU_435	1	0	0	0.00269200766883473	0	0	-0.846113369360202	0	0	-1	Verrucomicrobia	411	0
OTU_438	6	16.6934884559885	107	8.84461834115901e-12	0.533333333333333	4	0.459345917692071	0	0	0	Proteobacteria	926	0
OTU_440	1	0	0	0.000372351174174047	0	0	-0.846113369360202	0	0	-1	Proteobacteria	1019	0
OTU_441	2	3.89562025321632	82	0.0152720860753316	0	2	-0.534235890197495	0.5	0	0	Bacteroidetes	890	1
OTU_443	4	1065.30500725347	5759	0.0156727446533454	0	6	0	0.625	1	0	Gemmatimonadetes	1057	1
OTU_444	6	220.749612207933	1589	0.0158549057570915	0.333333333333333	0	0.461005290947087	0	0	-1	Proteobacteria	520	0
OTU_449	1	0	0	1.69182912138099e-07	0	9	-0.811107105653812	0	0	-1	Unclassified	477	0
OTU_462	2	0	0	2.35292586183614e-16	1	8	-0.534522483824849	0	0	0	Proteobacteria	761	0
OTU_464	3	3.625	15	4.77231137163556e-13	0.666666666666667	4	-0.301445758485422	0	0	0	Bacteroidetes	1537	1
OTU_465	21	956.677333883552	12412	0.188071698741958	0.438095238095238	3	1.23046878692681	0.090702947845805	0	0	Planctomycetes	2145	1
OTU_468	4	53.766755945234	468	0.0121156137254708	0.333333333333333	0	-0.0618421731758286	0	0	-1	Proteobacteria	418	0
OTU_473	2	0	0	0.000309242517645592	1	1	-0.51866471643947	0.5	0	0	Actinobacteria	1750	0
OTU_478	2	3	3	5.19464007380499e-05	0	0	-0.584689637298744	0	0	-1	Unclassified	1757	0
OTU_482	3	400	1669	3.42945722283208e-07	0.333333333333333	5	0.226778683805536	0	0	-1	Acidobacteria	783	0
OTU_483	8	563.037083926026	7569	0.012905865497994	0	2	0.799404069273624	0.21875	0	0	Bacteroidetes	287	0
OTU_487	4	229.979220779219	4862	6.27287166074221e-11	0.5	4	-0.0478485330929242	0	0	-1	Acidobacteria	1168	0
OTU_495	1	0	0	0.0124382618947022	0	3	-0.959765653802914	0	0	-1	Unclassified	808	0
OTU_496	1	0	0	0.0015731584875957	0	3	-0.959765653802914	0	0	0	Chloroflexi	569	1
OTU_501	2	52.9385144611152	368	0.00365669180971163	0	13	0	0	0	-1	Proteobacteria	1354	0
OTU_504	3	153.600424058364	1714	0.00788788257591755	0	2	-0.0896892370404554	0	0	-1	Proteobacteria	349	0
OTU_507	1	0	0	0.00236945709951995	0	2	-0.534235890197495	0	0	0	Proteobacteria	977	0
OTU_508	1	0	0	0.000490662745281487	0	2	-0.534235890197495	0	0	-1	Unclassified	223	0
OTU_511	6	82.9153330359504	2792	0.0491942734260422	0.666666666666667	3	-0.383388169400354	0	0	-1	Chloroflexi	470	1
OTU_514	5	104.071248196249	3259	5.20935838555567e-12	0.7	4	0.205748692299573	0	0	0	Actinobacteria	1212	0
OTU_527	4	19600.9197014133	158588	0.0265282259515485	0.333333333333333	3	-0.72921466004189	0.375	0	0	Actinobacteria	1991	0
OTU_529	2	0	0	9.56862411232541e-13	1	4	-0.555042983877919	0	0	0	Actinobacteria	1454	0
OTU_540	1	0	0	3.04695595423164e-05	0	0	-0.846113369360202	0	0	0	Bacteroidetes	1617	1
OTU_543	8	102.518339982993	1279	0.0568970274492147	0.428571428571429	3	-0.268112672519842	0.21875	0	-1	Acidobacteria	1315	0
OTU_544	5	800.011111111111	5996	0.000543850678515008	0.2	0	0.199581558885629	0	0	0	Bacteroidetes	3129	1
OTU_576	6	6787.79370490618	57794	6.08134880147776e-11	0.466666666666667	4	0.459345917692071	0	0	0	Actinobacteria	1695	0
OTU_578	2	0	0	4.51543875270991e-13	1	4	-0.555042983877919	0	0	0	Proteobacteria	962	0
OTU_579	1	0	0	0.0041707278753726	0	0	-0.846113369360202	0	0	0	Proteobacteria	1167	0
OTU_584	16	194.592990924377	2382	0.125014438308356	0.383333333333333	3	0.654091302524253	0.1171875	0	-1	Acidobacteria	1448	0
OTU_597	10	566.711330815491	5560	0.0020861433983318	0.466666666666667	11	1.41022048081542	0	0	0	Firmicutes	1460	0
OTU_604	11	2316.26449998078	27756	0.102680267304153	0.527272727272727	3	0.192989315002205	0	0	-1	Actinobacteria	2171	0
OTU_608	3	195.32304574448	1747	0.010020392240009	0	2	-0.0896892370404554	0	0	-1	Proteobacteria	451	0
OTU_622	3	254.296445008757	3399	0.0086145163880083	0	0	-0.584689637298744	0.444444444444444	0	-1	Planctomycetes	289	1
OTU_623	3	0	0	0.00429599449208574	1	3	-0.72921466004189	0	0	-1	Proteobacteria	575	0
OTU_628	1	0	0	6.11465836887613e-05	0	0	-0.846113369360202	0	0	-1	Acidobacteria	455	0
OTU_630	1	0	0	8.12282728744461e-06	0	2	-0.534235890197495	0	0	-1	Acidobacteria	287	0
OTU_635	1	0	0	5.54735218941967e-58	0	17	0	0	0	-1	Unclassified	363	0
OTU_644	1	0	0	0.000699178410761605	0	6	-0.637377439199098	0	0	-1	Actinobacteria	499	0
OTU_664	2	14.7062517871948	251	0.0149204122385447	0	3	-0.844490156922402	0	0	-1	Proteobacteria	896	0
OTU_677	16	31.3798834416076	433	0.149591385343691	0.6	3	0.769366799404765	0	0	-1	Actinobacteria	844	0
OTU_681	1	0	0	5.4878638550282e-11	0	4	-0.808640209270417	0	0	0	Proteobacteria	762	0
OTU_683	1	0	0	0.00758648964516877	0	2	-0.534235890197495	0	0	-1	Planctomycetes	269	1
OTU_685	6	418.40728599837	4577	0.0148161997250899	0	2	0.354857416116584	0.277777777777778	0	-1	Acidobacteria	222	0
OTU_689	4	11.6922893813756	472	0.0182715359709486	0.833333333333333	3	-0.613939163161378	0	0	-1	Proteobacteria	522	0
OTU_695	7	1235.18274668515	17125	0.00991668665206743	0.142857142857143	10	1.82574185835055	0.489795918367347	0	-1	Actinobacteria	2402	0
OTU_713	5	1.50764790764791	15	0.0382972003479183	0.8	3	-0.498663666280866	0	0	0	Actinobacteria	577	0
OTU_715	1	0	0	5.73904012277608e-13	0	4	-0.808640209270417	0	0	0	Proteobacteria	479	0
OTU_716	1	0	0	1.85830051016938e-06	0	0	-0.846113369360202	0	0	-1	Actinobacteria	347	0
OTU_721	1	0	0	0.000490662745281487	0	2	-0.534235890197495	0	0	-1	Verrucomicrobia	335	0
OTU_724	1	0	0	0.000555588300436395	0	10	-0.912870929175277	0	0	0	Chloroflexi	243	1
OTU_732	1	0	0	5.73904012277608e-13	0	4	-0.808640209270417	0	0	-1	Unclassified	624	0
OTU_740	2	400	1659	5.54140423173193e-11	0	4	-0.555042983877919	0	0	-1	Proteobacteria	819	0
OTU_741	3	0	0	0.031291035789182	1	1	-0.51866471643947	0.444444444444444	0	-1	Actinobacteria	1135	0
OTU_758	8	40.8604356598792	458	0.0890103737782865	0.642857142857143	3	-0.15283717563933	0	0	0	Planctomycetes	926	1
OTU_761	7	1301.69928600365	7836	0.0032243326064961	0	6	3.18688719599549	0	2	-1	Proteobacteria	249	0
OTU_774	2	39.3472700599412	940	0.00807715239045025	0	2	-0.311962563618975	0	0	-1	Unclassified	416	0
OTU_776	1	0	0	5.54735218941967e-58	0	20	0	0	0	0	Gemmatimonadetes	168	1
OTU_797	1	0	0	5.32226139486663e-05	0	0	-0.846113369360202	0	0	-1	Actinobacteria	724	0
OTU_799	47	14570.7833334271	92363	0.135411131796488	0.0481036077705828	2	5.24487060084402	0.594839293798099	2	-1	Proteobacteria	470	0
OTU_807	3	0	0	0.0277938921495599	1	3	-0.72921466004189	0	0	-1	Proteobacteria	340	0
OTU_817	2	38.5130838078121	640	0.00787564864067927	0	2	-0.311962563618975	0	0	-1	Proteobacteria	160	0
OTU_841	4	60.5277797770952	592	0.00944358470216239	0.333333333333333	0	-0.0618421731758286	0	0	0	Planctomycetes	1202	1
OTU_842	1	0	0	0.000241430348949605	0	0	-0.846113369360202	0	0	-1	Verrucomicrobia	357	0
OTU_886	3	0.649801587301587	4	4.58489920452178e-13	0.666666666666667	4	-0.301445758485422	0	0	0	Bacteroidetes	620	1
OTU_891	3	60.1380707477423	960	0.0102202289516364	0	2	-0.0896892370404554	0	0	0	Proteobacteria	236	0
OTU_892	25	3241.40081648529	27850	0.0422924017004666	0.01	2	3.24441066163734	0.4416	2	0	Proteobacteria	503	0
