0.00299065	0.470588	0.00336449	0.529412	0.00336449	0.529412	0.00336449	0.529412	0.00266845	0.470588	0.003002	0.529412	0.003002	0.529412	0.003002	0.529412	0.00197006	0.588235	0.00216706	0.647059	0.00177305	0.529412	0.00177305	0.529412	
0.00299065	0.444444	0.00336449	0.5	0.00336449	0.5	0.00336449	0.5	0.00266845	0.444444	0.003002	0.5	0.003002	0.5	0.003002	0.5	0.00197006	0.555556	0.00216706	0.611111	0.00177305	0.5	0.00177305	0.5	
0.00299065	0.421053	0.00336449	0.473684	0.00336449	0.473684	0.00336449	0.473684	0.00266845	0.421053	0.003002	0.473684	0.003002	0.473684	0.003002	0.473684	0.00197006	0.526316	0.00216706	0.578947	0.00177305	0.473684	0.00177305	0.473684	
0.00336449	0.45	0.00336449	0.45	0.00336449	0.45	0.00336449	0.45	0.003002	0.45	0.003002	0.45	0.003002	0.45	0.003002	0.45	0.00216706	0.55	0.00216706	0.55	0.00177305	0.45	0.00177305	0.45	
0.00336449	0.428571	0.00336449	0.428571	0.00336449	0.428571	0.00373832	0.47619	0.003002	0.428571	0.003002	0.428571	0.003002	0.428571	0.00333556	0.47619	0.00216706	0.52381	0.00236407	0.571429	0.00177305	0.428571	0.00197006	0.47619	
0.00336449	0.409091	0.00336449	0.409091	0.00336449	0.409091	0.00373832	0.454545	0.003002	0.409091	0.003002	0.409091	0.003002	0.409091	0.00333556	0.454545	0.00236407	0.545455	0.00236407	0.545455	0.00177305	0.409091	0.00197006	0.454545	
0.00336449	0.391304	0.00373832	0.434783	0.00336449	0.391304	0.00373832	0.434783	0.003002	0.391304	0.00333556	0.434783	0.003002	0.391304	0.00333556	0.434783	0.00236407	0.521739	0.00256107	0.565217	0.00177305	0.391304	0.00197006	0.434783	
0.00373832	0.416667	0.00373832	0.416667	0.00373832	0.416667	0.00373832	0.416667	0.00333556	0.416667	0.00333556	0.416667	0.00333556	0.416667	0.00333556	0.416667	0.00256107	0.541667	0.00256107	0.541667	0.00197006	0.416667	0.00197006	0.416667	
0.00373832	0.4	0.00373832	0.4	0.00373832	0.4	0.00373832	0.4	0.00333556	0.4	0.00333556	0.4	0.00333556	0.4	0.00333556	0.4	0.00275808	0.56	0.00275808	0.56	0.00197006	0.4	0.00197006	0.4	
0.00373832	0.384615	0.00373832	0.384615	0.00373832	0.384615	0.00373832	0.384615	0.00333556	0.384615	0.00333556	0.384615	0.00333556	0.384615	0.00333556	0.384615	0.00275808	0.538462	0.00275808	0.538462	0.00197006	0.384615	0.00197006	0.384615	
0.00373832	0.37037	0.00373832	0.37037	0.00411215	0.407407	0.00373832	0.37037	0.00333556	0.37037	0.00333556	0.37037	0.00366911	0.407407	0.00333556	0.37037	0.00275808	0.518519	0.00295508	0.555556	0.00216706	0.407407	0.00197006	0.37037	
0.00373832	0.357143	0.00411215	0.392857	0.00411215	0.392857	0.00411215	0.392857	0.00333556	0.357143	0.00366911	0.392857	0.00366911	0.392857	0.00366911	0.392857	0.00295508	0.535714	0.00315209	0.571429	0.00216706	0.392857	0.00216706	0.392857	
0.00411215	0.37931	0.00411215	0.37931	0.00411215	0.37931	0.00411215	0.37931	0.00366911	0.37931	0.00366911	0.37931	0.00366911	0.37931	0.00366911	0.37931	0.00315209	0.551724	0.00315209	0.551724	0.00216706	0.37931	0.00216706	0.37931	
0.00411215	0.366667	0.00448598	0.4	0.00411215	0.366667	0.00411215	0.366667	0.00366911	0.366667	0.00400267	0.4	0.00366911	0.366667	0.00366911	0.366667	0.00315209	0.533333	0.00334909	0.566667	0.00216706	0.366667	0.00216706	0.366667	
0.00411215	0.354839	0.00448598	0.387097	0.00411215	0.354839	0.00411215	0.354839	0.00366911	0.354839	0.00400267	0.387097	0.00366911	0.354839	0.00366911	0.354839	0.00315209	0.516129	0.00334909	0.548387	0.00216706	0.354839	0.00216706	0.354839	
0.00411215	0.34375	0.00448598	0.375	0.00448598	0.375	0.00411215	0.34375	0.00366911	0.34375	0.00400267	0.375	0.00400267	0.375	0.00366911	0.34375	0.00315209	0.5	0.0035461	0.5625	0.00236407	0.375	0.00216706	0.34375	
0.00448598	0.363636	0.00485981	0.393939	0.00485981	0.393939	0.00411215	0.333333	0.00400267	0.363636	0.00433622	0.393939	0.00433622	0.393939	0.00366911	0.333333	0.00334909	0.515152	0.0037431	0.575758	0.00256107	0.393939	0.00216706	0.333333	
0.00485981	0.382353	0.00523364	0.411765	0.00485981	0.382353	0.00448598	0.352941	0.00433622	0.382353	0.00466978	0.411765	0.00433622	0.382353	0.00400267	0.352941	0.0035461	0.529412	0.00394011	0.588235	0.00256107	0.382353	0.00236407	0.352941	
0.00523364	0.4	0.00523364	0.4	0.00485981	0.371429	0.00448598	0.342857	0.00466978	0.4	0.00466978	0.4	0.00466978	0.4	0.00400267	0.342857	0.0037431	0.542857	0.00394011	0.571429	0.00275808	0.4	0.00236407	0.342857	
0.00560748	0.416667	0.00560748	0.416667	0.00485981	0.361111	0.00448598	0.333333	0.00500334	0.416667	0.00500334	0.416667	0.00466978	0.388889	0.00400267	0.333333	0.00394011	0.555556	0.00413712	0.583333	0.00275808	0.388889	0.00236407	0.333333	
0.00560748	0.405405	0.00598131	0.432432	0.00485981	0.351351	0.00448598	0.324324	0.00500334	0.405405	0.00533689	0.432432	0.00466978	0.378378	0.00400267	0.324324	0.00394011	0.540541	0.00433412	0.594595	0.00275808	0.378378	0.00236407	0.324324	
0.00560748	0.394737	0.00598131	0.421053	0.00523364	0.368421	0.00448598	0.315789	0.00500334	0.394737	0.00533689	0.421053	0.00500334	0.394737	0.00400267	0.315789	0.00413712	0.552632	0.00433412	0.578947	0.00295508	0.394737	0.00236407	0.315789	
0.00560748	0.384615	0.00598131	0.410256	0.00523364	0.358974	0.00448598	0.307692	0.00500334	0.384615	0.00533689	0.410256	0.00500334	0.384615	0.00400267	0.307692	0.00413712	0.538462	0.00453113	0.589744	0.00295508	0.384615	0.00236407	0.307692	
0.00598131	0.4	0.00598131	0.4	0.00523364	0.35	0.00448598	0.3	0.00533689	0.4	0.00533689	0.4	0.00500334	0.375	0.00400267	0.3	0.00433412	0.55	0.00453113	0.575	0.00295508	0.375	0.00236407	0.3	
0.00598131	0.390244	0.00598131	0.390244	0.00523364	0.341463	0.00448598	0.292683	0.00533689	0.390244	0.00533689	0.390244	0.00500334	0.365854	0.00400267	0.292683	0.00433412	0.536585	0.00453113	0.560976	0.00295508	0.365854	0.00236407	0.292683	
0.00635514	0.404762	0.00598131	0.380952	0.00523364	0.333333	0.00448598	0.285714	0.00567045	0.404762	0.00533689	0.380952	0.00500334	0.357143	0.00400267	0.285714	0.00453113	0.547619	0.00453113	0.547619	0.00295508	0.357143	0.00236407	0.285714	
0.00635514	0.395349	0.00598131	0.372093	0.00523364	0.325581	0.00448598	0.27907	0.00567045	0.395349	0.00533689	0.372093	0.00500334	0.348837	0.00400267	0.27907	0.00472813	0.55814	0.00453113	0.534884	0.00295508	0.348837	0.00236407	0.27907	
0.00635514	0.386364	0.00635514	0.386364	0.00523364	0.318182	0.00448598	0.272727	0.00567045	0.386364	0.00567045	0.386364	0.00533689	0.363636	0.00400267	0.272727	0.00472813	0.545455	0.00472813	0.545455	0.00315209	0.363636	0.00236407	0.272727	
0.00635514	0.377778	0.00672897	0.4	0.00523364	0.311111	0.00448598	0.266667	0.00567045	0.377778	0.006004	0.4	0.00533689	0.355556	0.00400267	0.266667	0.00472813	0.533333	0.00492514	0.555556	0.00315209	0.355556	0.00236407	0.266667	
0.00635514	0.369565	0.00672897	0.391304	0.00523364	0.304348	0.00448598	0.26087	0.00567045	0.369565	0.006004	0.391304	0.00533689	0.347826	0.00400267	0.26087	0.00472813	0.521739	0.00492514	0.543478	0.00315209	0.347826	0.00236407	0.26087	
0.00635514	0.361702	0.00672897	0.382979	0.00523364	0.297872	0.00448598	0.255319	0.00567045	0.361702	0.006004	0.382979	0.00533689	0.340426	0.00400267	0.255319	0.00472813	0.510638	0.00492514	0.531915	0.00315209	0.340426	0.00236407	0.255319	
0.00672897	0.375	0.0071028	0.395833	0.00560748	0.3125	0.00485981	0.270833	0.006004	0.375	0.00633756	0.395833	0.00567045	0.354167	0.00433622	0.270833	0.00492514	0.520833	0.00512214	0.541667	0.00334909	0.354167	0.00256107	0.270833	
0.00672897	0.367347	0.0071028	0.387755	0.00560748	0.306122	0.00485981	0.265306	0.006004	0.367347	0.00633756	0.387755	0.00567045	0.346939	0.00433622	0.265306	0.00492514	0.510204	0.00512214	0.530612	0.00334909	0.346939	0.00256107	0.265306	
0.00672897	0.36	0.0071028	0.38	0.00598131	0.32	0.00485981	0.26	0.006004	0.36	0.00633756	0.38	0.006004	0.36	0.00433622	0.26	0.00492514	0.5	0.00512214	0.52	0.0035461	0.36	0.00256107	0.26	
0.0071028	0.372549	0.0071028	0.372549	0.00598131	0.313725	0.00485981	0.254902	0.00633756	0.372549	0.00633756	0.372549	0.006004	0.352941	0.00433622	0.254902	0.00512214	0.509804	0.00512214	0.509804	0.0035461	0.352941	0.00256107	0.254902	
0.0071028	0.365385	0.0071028	0.365385	0.00598131	0.307692	0.00523364	0.269231	0.00633756	0.365385	0.00633756	0.365385	0.006004	0.346154	0.00466978	0.269231	0.00512214	0.5	0.00512214	0.5	0.0037431	0.365385	0.00275808	0.269231	
0.0071028	0.358491	0.0071028	0.358491	0.00598131	0.301887	0.00523364	0.264151	0.00633756	0.358491	0.00633756	0.358491	0.006004	0.339623	0.00466978	0.264151	0.00512214	0.490566	0.00512214	0.490566	0.0037431	0.358491	0.00275808	0.264151	
0.0071028	0.351852	0.00747664	0.37037	0.00598131	0.296296	0.00523364	0.259259	0.00633756	0.351852	0.00667111	0.37037	0.006004	0.333333	0.00466978	0.259259	0.00512214	0.481481	0.00531915	0.5	0.0037431	0.351852	0.00275808	0.259259	
0.0071028	0.345455	0.00785047	0.381818	0.00598131	0.290909	0.00523364	0.254545	0.00633756	0.345455	0.00700467	0.381818	0.006004	0.327273	0.00466978	0.254545	0.00512214	0.472727	0.00551615	0.509091	0.0037431	0.345455	0.00275808	0.254545	
0.0071028	0.339286	0.00785047	0.375	0.00598131	0.285714	0.00523364	0.25	0.00633756	0.339286	0.00700467	0.375	0.006004	0.321429	0.00466978	0.25	0.00512214	0.464286	0.00571316	0.517857	0.0037431	0.339286	0.00275808	0.25	
0.0071028	0.333333	0.00785047	0.368421	0.00598131	0.280702	0.00560748	0.263158	0.00633756	0.333333	0.00700467	0.368421	0.006004	0.315789	0.00500334	0.263158	0.00512214	0.45614	0.00571316	0.508772	0.0037431	0.333333	0.00295508	0.263158	
0.00747664	0.344828	0.00785047	0.362069	0.00598131	0.275862	0.00560748	0.258621	0.00667111	0.344828	0.00700467	0.362069	0.006004	0.310345	0.00500334	0.258621	0.00531915	0.465517	0.00571316	0.5	0.0037431	0.327586	0.00295508	0.258621	
0.00747664	0.338983	0.00785047	0.355932	0.00598131	0.271186	0.00560748	0.254237	0.00667111	0.338983	0.00700467	0.355932	0.006004	0.305085	0.00533689	0.271186	0.00531915	0.457627	0.00571316	0.491525	0.0037431	0.322034	0.00315209	0.271186	
0.00785047	0.35	0.0082243	0.366667	0.00598131	0.266667	0.00560748	0.25	0.00700467	0.35	0.00733823	0.366667	0.006004	0.3	0.00533689	0.266667	0.00551615	0.466667	0.00591017	0.5	0.0037431	0.316667	0.00315209	0.266667	
0.00785047	0.344262	0.0082243	0.360656	0.00598131	0.262295	0.00560748	0.245902	0.00700467	0.344262	0.00733823	0.360656	0.006004	0.295082	0.00533689	0.262295	0.00551615	0.459016	0.00610717	0.508197	0.00394011	0.327869	0.00315209	0.262295	
0.00785047	0.33871	0.0082243	0.354839	0.00598131	0.258065	0.00560748	0.241935	0.00700467	0.33871	0.00733823	0.354839	0.006004	0.290323	0.00533689	0.258065	0.00551615	0.451613	0.00630418	0.516129	0.00394011	0.322581	0.00315209	0.258065	
0.00785047	0.333333	0.00859813	0.365079	0.00598131	0.253968	0.00560748	0.238095	0.00700467	0.333333	0.00767178	0.365079	0.006004	0.285714	0.00533689	0.253968	0.00551615	0.444444	0.00650118	0.52381	0.00394011	0.31746	0.00315209	0.253968	
0.0082243	0.34375	0.00859813	0.359375	0.00598131	0.25	0.00560748	0.234375	0.00733823	0.34375	0.00767178	0.359375	0.006004	0.28125	0.00533689	0.25	0.00571316	0.453125	0.00669819	0.53125	0.00394011	0.3125	0.00315209	0.25	
0.0082243	0.338462	0.00859813	0.353846	0.00598131	0.246154	0.00560748	0.230769	0.00733823	0.338462	0.00767178	0.353846	0.006004	0.276923	0.00533689	0.246154	0.00571316	0.446154	0.00669819	0.523077	0.00394011	0.307692	0.00315209	0.246154	
0.0082243	0.333333	0.00859813	0.348485	0.00598131	0.242424	0.00598131	0.242424	0.00733823	0.333333	0.00767178	0.348485	0.006004	0.272727	0.00567045	0.257576	0.00571316	0.439394	0.00669819	0.515152	0.00394011	0.30303	0.00334909	0.257576	
0.0082243	0.328358	0.00897196	0.358209	0.00598131	0.238806	0.00598131	0.238806	0.00733823	0.328358	0.00800534	0.358209	0.006004	0.268657	0.00567045	0.253731	0.00591017	0.447761	0.00689519	0.522388	0.00394011	0.298507	0.00334909	0.253731	
0.0082243	0.323529	0.00934579	0.367647	0.00598131	0.235294	0.00598131	0.235294	0.00733823	0.323529	0.00833889	0.367647	0.006004	0.264706	0.00567045	0.25	0.00591017	0.441176	0.0070922	0.529412	0.00394011	0.294118	0.0035461	0.264706	
0.00859813	0.333333	0.00934579	0.362319	0.00598131	0.231884	0.00598131	0.231884	0.00767178	0.333333	0.00833889	0.362319	0.006004	0.26087	0.00567045	0.246377	0.00610717	0.449275	0.0070922	0.521739	0.00394011	0.289855	0.0035461	0.26087	
0.00859813	0.328571	0.00934579	0.357143	0.00598131	0.228571	0.00598131	0.228571	0.00767178	0.328571	0.00833889	0.357143	0.006004	0.257143	0.00567045	0.242857	0.00610717	0.442857	0.0070922	0.514286	0.00413712	0.3	0.0035461	0.257143	
0.00859813	0.323944	0.00934579	0.352113	0.00598131	0.225352	0.00598131	0.225352	0.00767178	0.323944	0.00833889	0.352113	0.006004	0.253521	0.00567045	0.239437	0.00630418	0.450704	0.0070922	0.507042	0.00433412	0.309859	0.0035461	0.253521	
0.00897196	0.333333	0.00934579	0.347222	0.00598131	0.222222	0.00598131	0.222222	0.00800534	0.333333	0.00833889	0.347222	0.006004	0.25	0.00567045	0.236111	0.00650118	0.458333	0.0070922	0.5	0.00433412	0.305556	0.0035461	0.25	
0.00897196	0.328767	0.00934579	0.342466	0.00598131	0.219178	0.00598131	0.219178	0.00800534	0.328767	0.00833889	0.342466	0.006004	0.246575	0.00567045	0.232877	0.00669819	0.465753	0.0070922	0.493151	0.00433412	0.30137	0.0035461	0.246575	
0.00897196	0.324324	0.00971963	0.351351	0.00598131	0.216216	0.00598131	0.216216	0.00800534	0.324324	0.00867245	0.351351	0.006004	0.243243	0.00567045	0.22973	0.00669819	0.459459	0.0072892	0.5	0.00433412	0.297297	0.0035461	0.243243	
0.00897196	0.32	0.00971963	0.346667	0.00598131	0.213333	0.00598131	0.213333	0.00800534	0.32	0.00867245	0.346667	0.006004	0.24	0.00567045	0.226667	0.00669819	0.453333	0.0072892	0.493333	0.00433412	0.293333	0.0035461	0.24	
0.00897196	0.315789	0.00971963	0.342105	0.00598131	0.210526	0.00598131	0.210526	0.00800534	0.315789	0.00867245	0.342105	0.006004	0.236842	0.00567045	0.223684	0.00669819	0.447368	0.0072892	0.486842	0.00433412	0.289474	0.0035461	0.236842	
0.00897196	0.311688	0.00971963	0.337662	0.00598131	0.207792	0.00598131	0.207792	0.00800534	0.311688	0.00867245	0.337662	0.006004	0.233766	0.00567045	0.220779	0.00689519	0.454545	0.00748621	0.493506	0.00433412	0.285714	0.0035461	0.233766	
0.00897196	0.307692	0.00971963	0.333333	0.00598131	0.205128	0.00598131	0.205128	0.00800534	0.307692	0.00867245	0.333333	0.006004	0.230769	0.00567045	0.217949	0.00689519	0.448718	0.00748621	0.487179	0.00433412	0.282051	0.0035461	0.230769	
0.00897196	0.303797	0.00971963	0.329114	0.00598131	0.202532	0.00598131	0.202532	0.00800534	0.303797	0.00867245	0.329114	0.006004	0.227848	0.006004	0.227848	0.00689519	0.443038	0.00748621	0.481013	0.00433412	0.278481	0.0037431	0.240506	
0.00897196	0.3	0.00971963	0.325	0.00598131	0.2	0.00598131	0.2	0.00800534	0.3	0.00867245	0.325	0.006004	0.225	0.006004	0.225	0.00689519	0.4375	0.00768322	0.4875	0.00433412	0.275	0.0037431	0.2375	
0.00897196	0.296296	0.0100935	0.333333	0.00598131	0.197531	0.00598131	0.197531	0.00800534	0.296296	0.009006	0.333333	0.006004	0.222222	0.006004	0.222222	0.00689519	0.432099	0.00788022	0.493827	0.00433412	0.271605	0.0037431	0.234568	
0.00897196	0.292683	0.0100935	0.329268	0.00598131	0.195122	0.00598131	0.195122	0.00800534	0.292683	0.009006	0.329268	0.006004	0.219512	0.006004	0.219512	0.00689519	0.426829	0.00788022	0.487805	0.00433412	0.268293	0.0037431	0.231707	
0.00897196	0.289157	0.0100935	0.325301	0.00598131	0.192771	0.00598131	0.192771	0.00800534	0.289157	0.009006	0.325301	0.00633756	0.228916	0.006004	0.216867	0.00689519	0.421687	0.00788022	0.481928	0.00453113	0.277108	0.0037431	0.228916	
0.00897196	0.285714	0.0104673	0.333333	0.00598131	0.190476	0.00598131	0.190476	0.00800534	0.285714	0.00933956	0.333333	0.00633756	0.22619	0.006004	0.214286	0.00689519	0.416667	0.00807723	0.488095	0.00472813	0.285714	0.0037431	0.22619	
0.00934579	0.294118	0.0108411	0.341176	0.00598131	0.188235	0.00598131	0.188235	0.00833889	0.294118	0.00967312	0.341176	0.00633756	0.223529	0.006004	0.211765	0.0070922	0.423529	0.00827423	0.494118	0.00472813	0.282353	0.0037431	0.223529	
0.00934579	0.290698	0.0108411	0.337209	0.00598131	0.186047	0.00598131	0.186047	0.00833889	0.290698	0.00967312	0.337209	0.00633756	0.22093	0.006004	0.209302	0.0070922	0.418605	0.00827423	0.488372	0.00472813	0.27907	0.0037431	0.22093	
0.00934579	0.287356	0.0108411	0.333333	0.00598131	0.183908	0.00598131	0.183908	0.00833889	0.287356	0.00967312	0.333333	0.00633756	0.218391	0.006004	0.206897	0.0070922	0.413793	0.00847124	0.494253	0.00472813	0.275862	0.0037431	0.218391	
0.00934579	0.284091	0.011215	0.340909	0.00598131	0.181818	0.00598131	0.181818	0.00833889	0.284091	0.0100067	0.340909	0.00633756	0.215909	0.006004	0.204545	0.0070922	0.409091	0.00866824	0.5	0.00472813	0.272727	0.0037431	0.215909	
0.00934579	0.280899	0.011215	0.337079	0.00598131	0.179775	0.00598131	0.179775	0.00833889	0.280899	0.0100067	0.337079	0.00633756	0.213483	0.006004	0.202247	0.0070922	0.404494	0.00866824	0.494382	0.00472813	0.269663	0.0037431	0.213483	
0.00934579	0.277778	0.011215	0.333333	0.00598131	0.177778	0.00635514	0.188889	0.00833889	0.277778	0.0100067	0.333333	0.00633756	0.211111	0.00633756	0.211111	0.0070922	0.4	0.00866824	0.488889	0.00472813	0.266667	0.00394011	0.222222	
0.00934579	0.274725	0.011215	0.32967	0.00598131	0.175824	0.00635514	0.186813	0.00833889	0.274725	0.0103402	0.340659	0.00633756	0.208791	0.00633756	0.208791	0.0070922	0.395604	0.00886525	0.494505	0.00472813	0.263736	0.00394011	0.21978	
0.00934579	0.271739	0.011215	0.326087	0.00598131	0.173913	0.00635514	0.184783	0.00833889	0.271739	0.0103402	0.336957	0.00633756	0.206522	0.00633756	0.206522	0.0070922	0.391304	0.00886525	0.48913	0.00472813	0.26087	0.00394011	0.217391	
0.00934579	0.268817	0.0115888	0.333333	0.00598131	0.172043	0.00635514	0.182796	0.00833889	0.268817	0.0106738	0.344086	0.00633756	0.204301	0.00633756	0.204301	0.0070922	0.387097	0.00906225	0.494624	0.00472813	0.258065	0.00394011	0.215054	
0.00934579	0.265957	0.0115888	0.329787	0.00598131	0.170213	0.00635514	0.180851	0.00833889	0.265957	0.0106738	0.340426	0.00633756	0.202128	0.00633756	0.202128	0.0070922	0.382979	0.00906225	0.489362	0.00472813	0.255319	0.00394011	0.212766	
0.00934579	0.263158	0.0115888	0.326316	0.00598131	0.168421	0.00635514	0.178947	0.00833889	0.263158	0.0106738	0.336842	0.00633756	0.2	0.00633756	0.2	0.0070922	0.378947	0.00906225	0.484211	0.00472813	0.252632	0.00394011	0.210526	
0.00934579	0.260417	0.0115888	0.322917	0.00598131	0.166667	0.00635514	0.177083	0.00833889	0.260417	0.0106738	0.333333	0.00633756	0.197917	0.00633756	0.197917	0.0070922	0.375	0.00906225	0.479167	0.00472813	0.25	0.00394011	0.208333	
0.00971963	0.268041	0.0115888	0.319588	0.00635514	0.175258	0.00635514	0.175258	0.00867245	0.268041	0.0106738	0.329897	0.00667111	0.206186	0.00633756	0.195876	0.0072892	0.381443	0.00906225	0.474227	0.00492514	0.257732	0.00394011	0.206186	
0.00971963	0.265306	0.0119626	0.326531	0.00635514	0.173469	0.00635514	0.173469	0.00867245	0.265306	0.0110073	0.336735	0.00667111	0.204082	0.00633756	0.193878	0.0072892	0.377551	0.00925926	0.479592	0.00492514	0.255102	0.00394011	0.204082	
0.00971963	0.262626	0.0119626	0.323232	0.00635514	0.171717	0.00672897	0.181818	0.00867245	0.262626	0.0110073	0.333333	0.00667111	0.20202	0.00667111	0.20202	0.0072892	0.373737	0.00925926	0.474747	0.00492514	0.252525	0.00413712	0.212121	
0.00971963	0.26	0.0119626	0.32	0.00635514	0.17	0.0071028	0.19	0.00867245	0.26	0.0110073	0.33	0.00667111	0.2	0.00700467	0.21	0.0072892	0.37	0.00925926	0.47	0.00492514	0.25	0.00433412	0.22	
0.00971963	0.257426	0.0119626	0.316832	0.00635514	0.168317	0.0071028	0.188119	0.00867245	0.257426	0.0110073	0.326733	0.00667111	0.19802	0.00700467	0.207921	0.00748621	0.376238	0.00925926	0.465347	0.00492514	0.247525	0.00433412	0.217822	
0.00971963	0.254902	0.0123364	0.323529	0.00635514	0.166667	0.0071028	0.186275	0.00867245	0.254902	0.0113409	0.333333	0.00667111	0.196078	0.00700467	0.205882	0.00748621	0.372549	0.00945626	0.470588	0.00492514	0.245098	0.00433412	0.215686	
0.00971963	0.252427	0.0123364	0.320388	0.00635514	0.165049	0.0071028	0.184466	0.00867245	0.252427	0.0113409	0.330097	0.00667111	0.194175	0.00700467	0.203883	0.00748621	0.368932	0.00945626	0.466019	0.00492514	0.242718	0.00433412	0.213592	
0.00971963	0.25	0.0123364	0.317308	0.00635514	0.163462	0.0071028	0.182692	0.00867245	0.25	0.0113409	0.326923	0.00667111	0.192308	0.00733823	0.211538	0.00748621	0.365385	0.00945626	0.461538	0.00492514	0.240385	0.00453113	0.221154	
0.00971963	0.247619	0.0123364	0.314286	0.00635514	0.161905	0.0071028	0.180952	0.00867245	0.247619	0.0113409	0.32381	0.00667111	0.190476	0.00733823	0.209524	0.00748621	0.361905	0.00945626	0.457143	0.00492514	0.238095	0.00453113	0.219048	
0.00971963	0.245283	0.0127103	0.320755	0.00635514	0.160377	0.0071028	0.179245	0.00867245	0.245283	0.0116744	0.330189	0.00667111	0.188679	0.00733823	0.207547	0.00768322	0.367925	0.00965327	0.462264	0.00492514	0.235849	0.00453113	0.216981	
0.00971963	0.242991	0.0127103	0.317757	0.00635514	0.158879	0.00747664	0.186916	0.00867245	0.242991	0.0116744	0.327103	0.00667111	0.186916	0.00767178	0.214953	0.00768322	0.364486	0.00965327	0.457944	0.00492514	0.233645	0.00472813	0.224299	
0.0100935	0.25	0.0127103	0.314815	0.00635514	0.157407	0.00747664	0.185185	0.009006	0.25	0.0116744	0.324074	0.00667111	0.185185	0.00767178	0.212963	0.00788022	0.37037	0.00965327	0.453704	0.00492514	0.231481	0.00472813	0.222222	
