1.00000000	0.00000000
0.96694215	0.00001000
0.96528926	0.00002000
0.96363636	0.00003000
0.96198347	0.00004000
0.96033058	0.00005000
0.95041322	0.00006000
0.94380165	0.00007000
0.94214876	0.00008000
0.94049587	0.00009000
0.93719008	0.00010000
0.92892562	0.00011000
0.92727273	0.00012000
0.92396694	0.00013000
0.92231405	0.00014000
0.91570248	0.00015000
0.91074380	0.00016000
0.90743802	0.00017000
0.88925620	0.00018000
0.87933884	0.00019000
0.87520661	0.00020000
0.87107438	0.00021000
0.86776860	0.00022000
0.86446281	0.00023000
0.85619835	0.00024000
0.85123967	0.00025000
0.83471074	0.00026000
0.83305785	0.00027000
0.82975207	0.00028000
0.82809917	0.00029000
0.82534435	0.00030000
0.82258953	0.00031000
0.81983471	0.00032000
0.81818182	0.00033000
0.81487603	0.00034000
0.80991736	0.00035000
0.80909091	0.00036000
0.80826446	0.00037000
0.80495868	0.00038000
0.80330579	0.00039000
0.80165289	0.00040000
0.79834711	0.00041000
0.79669421	0.00042000
0.79173554	0.00043000
0.78842975	0.00044000
0.78512397	0.00045000
0.78181818	0.00046000
0.78016529	0.00047000
0.77355372	0.00048000
0.77024793	0.00049000
0.76942149	0.00050000
0.76859504	0.00051000
0.76694215	0.00052000
0.76033058	0.00053000
0.75867769	0.00054000
0.75702479	0.00055000
0.75537190	0.00056000
0.75371901	0.00057000
0.75041322	0.00058000
0.74876033	0.00059000
0.74710744	0.00060000
0.74545455	0.00061000
0.74490358	0.00062000
0.74435262	0.00063000
0.74380165	0.00064000
0.74049587	0.00065000
0.73388430	0.00066000
0.73223140	0.00067000
0.73140496	0.00068000
0.73057851	0.00069000
0.73002755	0.00070000
0.72947658	0.00071000
0.72892562	0.00072000
0.72809917	0.00073000
0.72727273	0.00074000
0.72672176	0.00075000
0.72617080	0.00076000
0.72561983	0.00077000
0.72506887	0.00078000
0.72451791	0.00079000
0.72396694	0.00080000
0.72314050	0.00081000
0.72231405	0.00082000
0.71900826	0.00083000
0.71570248	0.00084000
0.71404959	0.00085000
0.71239669	0.00086000
0.71074380	0.00087000
0.70743802	0.00088000
0.70082645	0.00089000
0.70027548	0.00090000
0.69972452	0.00091000
0.69917355	0.00092000
0.69752066	0.00093000
0.69669421	0.00094000
0.69586777	0.00095000
0.69504132	0.00096000
0.69421488	0.00097000
0.69256198	0.00098000
0.69173554	0.00099000
0.69090909	0.00100000
0.69008264	0.00101000
0.68925620	0.00102000
0.68760331	0.00103000
0.68595041	0.00104000
0.68429752	0.00105000
0.68264463	0.00106000
0.68223140	0.00107000
0.68181818	0.00108000
0.68140496	0.00109000
0.68099174	0.00110000
0.67933884	0.00111000
0.67768595	0.00112000
0.67603306	0.00113000
0.67355372	0.00114000
0.67107438	0.00115000
0.66776860	0.00116000
0.66611570	0.00117000
0.66446281	0.00118000
0.66280992	0.00119000
0.66170799	0.00120000
0.66060606	0.00121000
0.65950413	0.00122000
0.65867769	0.00123000
0.65785124	0.00124000
0.65619835	0.00125000
0.65454545	0.00126000
0.65289256	0.00127000
0.65123967	0.00128000
0.64958678	0.00129000
0.64876033	0.00130000
0.64793388	0.00131000
0.64628099	0.00132000
0.64462810	0.00133000
0.64407713	0.00134000
0.64352617	0.00135000
0.64297521	0.00136000
0.64256198	0.00137000
0.64214876	0.00138000
0.64173554	0.00139000
0.64132231	0.00140000
0.63966942	0.00141000
0.63636364	0.00142000
0.63553719	0.00143000
0.63471074	0.00144000
0.63388430	0.00145000
0.63305785	0.00146000
0.63223140	0.00147000
0.63140496	0.00148000
0.63099174	0.00149000
0.63057851	0.00150000
0.63016529	0.00151000
0.62975207	0.00152000
0.62809917	0.00153000
0.62727273	0.00154000
0.62644628	0.00155000
0.62561983	0.00156000
0.62479339	0.00157000
0.62396694	0.00158000
0.62314050	0.00159000
0.61983471	0.00160000
0.61818182	0.00161000
0.61790634	0.00162000
0.61763085	0.00163000
0.61735537	0.00164000
0.61707989	0.00165000
0.61680441	0.00166000
0.61652893	0.00167000
0.61597796	0.00168000
0.61542700	0.00169000
0.61487603	0.00170000
0.61432507	0.00171000
0.61377410	0.00172000
0.61322314	0.00173000
0.61267218	0.00174000
0.61212121	0.00175000
0.61157025	0.00176000
0.61101928	0.00177000
0.61046832	0.00178000
0.60991736	0.00179000
0.60909091	0.00180000
0.60826446	0.00181000
0.60743802	0.00182000
0.60661157	0.00183000
0.60578512	0.00184000
0.60495868	0.00185000
0.60413223	0.00186000
0.60330579	0.00187000
0.60275482	0.00188000
0.60220386	0.00189000
0.60165289	0.00190000
0.60000000	0.00191000
0.59917355	0.00192000
0.59834711	0.00193000
0.59793388	0.00194000
0.59752066	0.00195000
0.59710744	0.00196000
0.59669421	0.00197000
0.59504132	0.00198000
0.59338843	0.00199000
0.59305785	0.00200000
0.59272727	0.00201000
0.59239669	0.00202000
0.59206612	0.00203000
0.59173554	0.00204000
0.59090909	0.00205000
0.59008264	0.00206000
0.58953168	0.00207000
0.58898072	0.00208000
0.58842975	0.00209000
0.58801653	0.00210000
0.58760331	0.00211000
0.58719008	0.00212000
0.58677686	0.00213000
0.58622590	0.00214000
0.58567493	0.00215000
0.58512397	0.00216000
0.58471074	0.00217000
0.58429752	0.00218000
0.58388430	0.00219000
0.58347107	0.00220000
0.58292011	0.00221000
0.58236915	0.00222000
0.58181818	0.00223000
0.58154270	0.00224000
0.58126722	0.00225000
0.58099174	0.00226000
0.58071625	0.00227000
0.58044077	0.00228000
0.58016529	0.00229000
0.57933884	0.00230000
0.57851240	0.00231000
0.57727273	0.00232000
0.57603306	0.00233000
0.57479339	0.00234000
0.57355372	0.00235000
0.57272727	0.00236000
0.57190083	0.00237000
0.57148760	0.00238000
0.57107438	0.00239000
0.57066116	0.00240000
0.57024793	0.00241000
0.56859504	0.00242000
0.56694215	0.00243000
0.56611570	0.00244000
0.56528926	0.00245000
0.56487603	0.00246000
0.56446281	0.00247000
0.56404959	0.00248000
0.56363636	0.00249000
0.56308540	0.00250000
0.56253444	0.00251000
0.56198347	0.00252000
0.56143251	0.00253000
0.56088154	0.00254000
0.56033058	0.00255000
0.55991736	0.00256000
0.55950413	0.00257000
0.55909091	0.00258000
0.55867769	0.00259000
0.55785124	0.00260000
0.55702479	0.00261000
0.55578512	0.00264000
0.55371901	0.00267000
0.55247934	0.00270000
0.55096419	0.00273000
0.54931129	0.00276000
0.54710744	0.00278000
0.54586777	0.00281000
0.54413223	0.00286000
0.54256198	0.00290000
0.54082645	0.00295000
0.53904959	0.00303000
0.53719008	0.00308000
0.53553719	0.00309000
0.53388430	0.00315000
0.53243802	0.00322000
0.53057851	0.00329000
0.52892562	0.00333000
0.52727273	0.00337000
0.52561983	0.00342000
0.52396694	0.00345000
0.52203857	0.00352000
0.52033058	0.00358000
0.51884298	0.00363000
0.51717172	0.00373000
0.51537190	0.00382000
0.51377410	0.00387000
0.51212121	0.00393000
0.51041322	0.00399000
0.50826446	0.00404000
0.50578512	0.00406000
0.50512397	0.00407000
0.50314050	0.00410000
0.50192837	0.00412000
0.50000000	0.00416000
0.49834711	0.00421000
0.49669421	0.00425000
0.49487603	0.00429000
0.49311295	0.00433000
0.49157025	0.00437000
0.48991736	0.00442000
0.48815427	0.00448000
0.48657025	0.00455000
0.48495868	0.00461000
0.48305785	0.00466000
0.48154270	0.00469000
0.47988981	0.00476000
0.47809917	0.00482000
0.47650531	0.00488000
0.47471074	0.00498000
0.47300275	0.00505000
0.47128099	0.00513000
0.46965762	0.00520000
0.46776860	0.00525000
0.46632231	0.00532000
0.46466942	0.00540000
0.46280992	0.00547000
0.46115702	0.00554000
0.45950413	0.00555000
0.45785124	0.00565000
0.45619835	0.00567000
0.45426997	0.00571000
0.45268595	0.00577000
0.45096419	0.00585000
0.44938017	0.00591000
0.44767959	0.00600000
0.44591368	0.00613000
0.44424666	0.00623000
0.44260790	0.00635000
0.44082645	0.00645000
0.43917355	0.00655000
0.43746556	0.00664000
0.43586777	0.00671000
0.43415978	0.00682000
0.43239669	0.00694000
0.43067034	0.00704000
0.42892562	0.00712000
0.42741047	0.00720000
0.42561983	0.00732000
0.42396694	0.00742000
0.42222222	0.00752000
0.42056933	0.00761000
0.41884298	0.00771000
0.41726354	0.00780000
