band	0	100	20	5	gs	aupr	0.52248826	0	0.52248826
band	0	100	20	5	gs	auroc	0.92804475	0	0.92804475
band	0	100	20	5	idirect	aupr	0.53509402	0	0.53509402
band	0	100	20	5	idirect	auroc	0.91634262	0	0.91634262
band	0	100	20	5	nd	aupr	0.48367396	0	0.48367396
band	0	100	20	5	nd	auroc	0.91203303	0	0.91203303
band	0	100	20	5	pc	aupr	0.14198652	0	0.14198652
band	0	100	20	5	pc	auroc	0.87519091	0	0.87519091
band	0	100	20	6	gs	aupr	0.59717582	0	0.59717582
band	0	100	20	6	gs	auroc	0.91720077	0	0.91720077
band	0	100	20	6	idirect	aupr	0.60922291	0	0.60922291
band	0	100	20	6	idirect	auroc	0.91536383	0	0.91536383
band	0	100	20	6	nd	aupr	0.56651053	0	0.56651053
band	0	100	20	6	nd	auroc	0.90342144	0	0.90342144
band	0	100	20	6	pc	aupr	0.10967792	0	0.10967792
band	0	100	20	6	pc	auroc	0.85772943	0	0.85772943
band	0	100	20	7	gs	aupr	0.57037292	0	0.57037292
band	0	100	20	7	gs	auroc	0.9303879	0	0.9303879
band	0	100	20	7	idirect	aupr	0.5742923	0	0.5742923
band	0	100	20	7	idirect	auroc	0.9308213	0	0.9308213
band	0	100	20	7	nd	aupr	0.54025314	0	0.54025314
band	0	100	20	7	nd	auroc	0.90653376	0	0.90653376
band	0	100	20	7	pc	aupr	0.11508956	0	0.11508956
band	0	100	20	7	pc	auroc	0.86876116	0	0.86876116
band	0	100	20	8	gs	aupr	0.68591791	0	0.68591791
band	0	100	20	8	gs	auroc	0.92715315	0	0.92715315
band	0	100	20	8	idirect	aupr	0.6824845	0	0.6824845
band	0	100	20	8	idirect	auroc	0.9260839	0	0.9260839
band	0	100	20	8	nd	aupr	0.65320247	0	0.65320247
band	0	100	20	8	nd	auroc	0.90999868	0	0.90999868
band	0	100	20	8	pc	aupr	0.12915636	0	0.12915636
band	0	100	20	8	pc	auroc	0.86924081	0	0.86924081
band	0	100	20	9	gs	aupr	0.60746502	0	0.60746502
band	0	100	20	9	gs	auroc	0.92463194	0	0.92463194
band	0	100	20	9	idirect	aupr	0.58737925	0	0.58737925
band	0	100	20	9	idirect	auroc	0.92089444	0	0.92089444
band	0	100	20	9	nd	aupr	0.55291684	0	0.55291684
band	0	100	20	9	nd	auroc	0.91390278	0	0.91390278
band	0	100	20	9	pc	aupr	0.12789507	0	0.12789507
band	0	100	20	9	pc	auroc	0.86966528	0	0.86966528
band	0	100	30	0	gs	aupr	0.56960368	0	0.56960368
band	0	100	30	0	gs	auroc	0.92190244	0	0.92190244
band	0	100	30	0	idirect	aupr	0.59278089	0	0.59278089
band	0	100	30	0	idirect	auroc	0.92026607	0	0.92026607
band	0	100	30	0	nd	aupr	0.52275814	0	0.52275814
band	0	100	30	0	nd	auroc	0.89345329	0	0.89345329
band	0	100	30	0	pc	aupr	0.13034109	0	0.13034109
band	0	100	30	0	pc	auroc	0.87563305	0	0.87563305
band	0	100	30	1	gs	aupr	0.55363371	0	0.55363371
band	0	100	30	1	gs	auroc	0.9244276	0	0.9244276
band	0	100	30	1	idirect	aupr	0.5993966	0	0.5993966
band	0	100	30	1	idirect	auroc	0.92080439	0	0.92080439
band	0	100	30	1	nd	aupr	0.56167414	0	0.56167414
band	0	100	30	1	nd	auroc	0.90060166	0	0.90060166
band	0	100	30	1	pc	aupr	0.11774888	0	0.11774888
band	0	100	30	1	pc	auroc	0.86703879	0	0.86703879
band	0	100	30	2	gs	aupr	0.54701693	0	0.54701693
band	0	100	30	2	gs	auroc	0.94645807	0	0.94645807
band	0	100	30	2	idirect	aupr	0.59576442	0	0.59576442
band	0	100	30	2	idirect	auroc	0.93844619	0	0.93844619
band	0	100	30	2	nd	aupr	0.56111785	0	0.56111785
band	0	100	30	2	nd	auroc	0.92490509	0	0.92490509
band	0	100	30	2	pc	aupr	0.13233791	0	0.13233791
band	0	100	30	2	pc	auroc	0.88300456	0	0.88300456
band	0	100	30	3	gs	aupr	0.60237717	0	0.60237717
band	0	100	30	3	gs	auroc	0.93535645	0	0.93535645
band	0	100	30	3	idirect	aupr	0.64508666	0	0.64508666
band	0	100	30	3	idirect	auroc	0.93493579	0	0.93493579
band	0	100	30	3	nd	aupr	0.60980826	0	0.60980826
band	0	100	30	3	nd	auroc	0.91303196	0	0.91303196
band	0	100	30	3	pc	aupr	0.12559493	0	0.12559493
band	0	100	30	3	pc	auroc	0.87869826	0	0.87869826
band	0	100	30	4	gs	aupr	0.68442744	0	0.68442744
band	0	100	30	4	gs	auroc	0.95986692	0	0.95986692
band	0	100	30	4	idirect	aupr	0.70700869	0	0.70700869
band	0	100	30	4	idirect	auroc	0.95300626	0	0.95300626
band	0	100	30	4	nd	aupr	0.65739537	0	0.65739537
band	0	100	30	4	nd	auroc	0.94472981	0	0.94472981
band	0	100	30	4	pc	aupr	0.12860406	0	0.12860406
band	0	100	30	4	pc	auroc	0.89143878	0	0.89143878
band	0	100	30	5	gs	aupr	0.63157774	0	0.63157774
band	0	100	30	5	gs	auroc	0.95468645	0	0.95468645
band	0	100	30	5	idirect	aupr	0.64429798	0	0.64429798
band	0	100	30	5	idirect	auroc	0.95286077	0	0.95286077
band	0	100	30	5	nd	aupr	0.59695671	0	0.59695671
band	0	100	30	5	nd	auroc	0.92118812	0	0.92118812
band	0	100	30	5	pc	aupr	0.15584298	0	0.15584298
band	0	100	30	5	pc	auroc	0.90056043	0	0.90056043
band	0	100	30	6	gs	aupr	0.552147	0	0.552147
band	0	100	30	6	gs	auroc	0.93968352	0	0.93968352
band	0	100	30	6	idirect	aupr	0.5818574	0	0.5818574
band	0	100	30	6	idirect	auroc	0.93626754	0	0.93626754
band	0	100	30	6	nd	aupr	0.55442304	0	0.55442304
band	0	100	30	6	nd	auroc	0.91243891	0	0.91243891
band	0	100	30	6	pc	aupr	0.13006264	0	0.13006264
band	0	100	30	6	pc	auroc	0.88868779	0	0.88868779
band	0	100	30	7	gs	aupr	0.62511298	0	0.62511298
band	0	100	30	7	gs	auroc	0.9588304	0	0.9588304
band	0	100	30	7	idirect	aupr	0.63726869	0	0.63726869
band	0	100	30	7	idirect	auroc	0.9531763	0	0.9531763
band	0	100	30	7	nd	aupr	0.60824778	0	0.60824778
band	0	100	30	7	nd	auroc	0.94360637	0	0.94360637
band	0	100	30	7	pc	aupr	0.1481653	0	0.1481653
band	0	100	30	7	pc	auroc	0.89958732	0	0.89958732
band	0	100	30	8	gs	aupr	0.63267073	0	0.63267073
band	0	100	30	8	gs	auroc	0.95597351	0	0.95597351
band	0	100	30	8	idirect	aupr	0.65609766	0	0.65609766
band	0	100	30	8	idirect	auroc	0.95310802	0	0.95310802
band	0	100	30	8	nd	aupr	0.64433651	0	0.64433651
band	0	100	30	8	nd	auroc	0.93527945	0	0.93527945
band	0	100	30	8	pc	aupr	0.12428743	0	0.12428743
band	0	100	30	8	pc	auroc	0.8908238	0	0.8908238
band	0	100	30	9	gs	aupr	0.47921131	0	0.47921131
band	0	100	30	9	gs	auroc	0.91937083	0	0.91937083
band	0	100	30	9	idirect	aupr	0.49322265	0	0.49322265
band	0	100	30	9	idirect	auroc	0.91642083	0	0.91642083
band	0	100	30	9	nd	aupr	0.48475387	0	0.48475387
band	0	100	30	9	nd	auroc	0.89847639	0	0.89847639
band	0	100	30	9	pc	aupr	0.11987037	0	0.11987037
band	0	100	30	9	pc	auroc	0.86374167	0	0.86374167
band	0	100	50	0	gs	aupr	0.42430781	0	0.42430781
band	0	100	50	0	gs	auroc	0.89922853	0	0.89922853
band	0	100	50	0	idirect	aupr	0.76360324	0	0.76360324
band	0	100	50	0	idirect	auroc	0.9643848	0	0.9643848
band	0	100	50	0	nd	aupr	0.43801341	0	0.43801341
band	0	100	50	0	nd	auroc	0.86315978	0	0.86315978
band	0	100	50	0	pc	aupr	0.1535208	0	0.1535208
band	0	100	50	0	pc	auroc	0.90855646	0	0.90855646
band	0	100	50	1	gs	aupr	0.62581864	0	0.62581864
band	0	100	50	1	gs	auroc	0.96354583	0	0.96354583
band	0	100	50	1	idirect	aupr	0.66557594	0	0.66557594
band	0	100	50	1	idirect	auroc	0.95931528	0	0.95931528
band	0	100	50	1	nd	aupr	0.62573669	0	0.62573669
band	0	100	50	1	nd	auroc	0.93008056	0	0.93008056
band	0	100	50	1	pc	aupr	0.13685333	0	0.13685333
band	0	100	50	1	pc	auroc	0.89416944	0	0.89416944
band	0	100	50	2	gs	aupr	0.6465024	0	0.6465024
band	0	100	50	2	gs	auroc	0.9515186	0	0.9515186
band	0	100	50	2	idirect	aupr	0.68442389	0	0.68442389
band	0	100	50	2	idirect	auroc	0.94525702	0	0.94525702
band	0	100	50	2	nd	aupr	0.64330372	0	0.64330372
band	0	100	50	2	nd	auroc	0.91176824	0	0.91176824
band	0	100	50	2	pc	aupr	0.12484603	0	0.12484603
band	0	100	50	2	pc	auroc	0.88785856	0	0.88785856
band	0	100	50	3	gs	aupr	0.64603319	0	0.64603319
band	0	100	50	3	gs	auroc	0.95957295	0	0.95957295
band	0	100	50	3	idirect	aupr	0.67071714	0	0.67071714
band	0	100	50	3	idirect	auroc	0.95859454	0	0.95859454
band	0	100	50	3	nd	aupr	0.62022162	0	0.62022162
band	0	100	50	3	nd	auroc	0.93740626	0	0.93740626
band	0	100	50	3	pc	aupr	0.12199684	0	0.12199684
band	0	100	50	3	pc	auroc	0.89014641	0	0.89014641
band	0	100	50	4	gs	aupr	0.72971075	0	0.72971075
band	0	100	50	4	gs	auroc	0.95513239	0	0.95513239
band	0	100	50	4	idirect	aupr	0.76581705	0	0.76581705
band	0	100	50	4	idirect	auroc	0.95470742	0	0.95470742
band	0	100	50	4	nd	aupr	0.73045731	0	0.73045731
band	0	100	50	4	nd	auroc	0.91917092	0	0.91917092
band	0	100	50	4	pc	aupr	0.13612074	0	0.13612074
band	0	100	50	4	pc	auroc	0.88907372	0	0.88907372
band	0	100	50	5	gs	aupr	0.7156476	0	0.7156476
band	0	100	50	5	gs	auroc	0.97207229	0	0.97207229
band	0	100	50	5	idirect	aupr	0.73099012	0	0.73099012
band	0	100	50	5	idirect	auroc	0.96411635	0	0.96411635
band	0	100	50	5	nd	aupr	0.68528879	0	0.68528879
band	0	100	50	5	nd	auroc	0.94413245	0	0.94413245
band	0	100	50	5	pc	aupr	0.12800066	0	0.12800066
band	0	100	50	5	pc	auroc	0.90172905	0	0.90172905
band	0	100	50	6	gs	aupr	0.72736334	0	0.72736334
band	0	100	50	6	gs	auroc	0.97104194	0	0.97104194
band	0	100	50	6	idirect	aupr	0.75645751	0	0.75645751
band	0	100	50	6	idirect	auroc	0.9646289	0	0.9646289
band	0	100	50	6	nd	aupr	0.72826228	0	0.72826228
band	0	100	50	6	nd	auroc	0.94837213	0	0.94837213
band	0	100	50	6	pc	aupr	0.14249839	0	0.14249839
band	0	100	50	6	pc	auroc	0.9029283	0	0.9029283
band	0	100	50	7	gs	aupr	0.66124253	0	0.66124253
band	0	100	50	7	gs	auroc	0.96498354	0	0.96498354
band	0	100	50	7	idirect	aupr	0.69028286	0	0.69028286
band	0	100	50	7	idirect	auroc	0.96224309	0	0.96224309
band	0	100	50	7	nd	aupr	0.67865979	0	0.67865979
band	0	100	50	7	nd	auroc	0.94828748	0	0.94828748
band	0	100	50	7	pc	aupr	0.14014314	0	0.14014314
band	0	100	50	7	pc	auroc	0.89968304	0	0.89968304
band	0	100	50	8	gs	aupr	0.64508834	0	0.64508834
band	0	100	50	8	gs	auroc	0.9601841	0	0.9601841
band	0	100	50	8	idirect	aupr	0.65816131	0	0.65816131
band	0	100	50	8	idirect	auroc	0.95475421	0	0.95475421
band	0	100	50	8	nd	aupr	0.64347151	0	0.64347151
band	0	100	50	8	nd	auroc	0.9348329	0	0.9348329
band	0	100	50	8	pc	aupr	0.1276284	0	0.1276284
band	0	100	50	8	pc	auroc	0.89123338	0	0.89123338
band	0	100	50	9	gs	aupr	0.66560608	0	0.66560608
band	0	100	50	9	gs	auroc	0.97096272	0	0.97096272
band	0	100	50	9	idirect	aupr	0.67213109	0	0.67213109
band	0	100	50	9	idirect	auroc	0.95874556	0	0.95874556
band	0	100	50	9	nd	aupr	0.66223463	0	0.66223463
band	0	100	50	9	nd	auroc	0.93844774	0	0.93844774
band	0	100	50	9	pc	aupr	0.14507537	0	0.14507537
band	0	100	50	9	pc	auroc	0.90660591	0	0.90660591
band	0	100	70	0	gs	aupr	0.60722806	0	0.60722806
band	0	100	70	0	gs	auroc	0.95434956	0	0.95434956
band	0	100	70	0	idirect	aupr	0.73909999	0	0.73909999
band	0	100	70	0	idirect	auroc	0.95874601	0	0.95874601
band	0	100	70	0	nd	aupr	0.60334078	0	0.60334078
band	0	100	70	0	nd	auroc	0.92198354	0	0.92198354
band	0	100	70	0	pc	aupr	0.14063281	0	0.14063281
band	0	100	70	0	pc	auroc	0.89913175	0	0.89913175
band	0	100	70	1	gs	aupr	0.7175727	0	0.7175727
band	0	100	70	1	gs	auroc	0.96041232	0	0.96041232
band	0	100	70	1	idirect	aupr	0.74599657	0	0.74599657
band	0	100	70	1	idirect	auroc	0.95321242	0	0.95321242
band	0	100	70	1	nd	aupr	0.68219097	0	0.68219097
band	0	100	70	1	nd	auroc	0.92883873	0	0.92883873
band	0	100	70	1	pc	aupr	0.16209102	0	0.16209102
band	0	100	70	1	pc	auroc	0.89468032	0	0.89468032
band	0	100	70	2	gs	aupr	0.75581823	0	0.75581823
band	0	100	70	2	gs	auroc	0.97434944	0	0.97434944
band	0	100	70	2	idirect	aupr	0.79381355	0	0.79381355
band	0	100	70	2	idirect	auroc	0.96856968	0	0.96856968
band	0	100	70	2	nd	aupr	0.75398893	0	0.75398893
band	0	100	70	2	nd	auroc	0.94448873	0	0.94448873
band	0	100	70	2	pc	aupr	0.148037	0	0.148037
band	0	100	70	2	pc	auroc	0.90350859	0	0.90350859
band	0	100	70	3	gs	aupr	0.60195291	0	0.60195291
band	0	100	70	3	gs	auroc	0.9529226	0	0.9529226
band	0	100	70	3	idirect	aupr	0.62654675	0	0.62654675
band	0	100	70	3	idirect	auroc	0.94816176	0	0.94816176
band	0	100	70	3	nd	aupr	0.5783577	0	0.5783577
band	0	100	70	3	nd	auroc	0.91027593	0	0.91027593
band	0	100	70	3	pc	aupr	0.14724174	0	0.14724174
band	0	100	70	3	pc	auroc	0.89780904	0	0.89780904
band	0	100	70	4	gs	aupr	0.6845126	0	0.6845126
band	0	100	70	4	gs	auroc	0.9502438	0	0.9502438
band	0	100	70	4	idirect	aupr	0.71535906	0	0.71535906
band	0	100	70	4	idirect	auroc	0.94886576	0	0.94886576
band	0	100	70	4	nd	aupr	0.68234256	0	0.68234256
band	0	100	70	4	nd	auroc	0.91615339	0	0.91615339
band	0	100	70	4	pc	aupr	0.13734222	0	0.13734222
band	0	100	70	4	pc	auroc	0.88981154	0	0.88981154
band	0	100	70	5	gs	aupr	0.64388216	0	0.64388216
band	0	100	70	5	gs	auroc	0.95332657	0	0.95332657
band	0	100	70	5	idirect	aupr	0.6763714	0	0.6763714
band	0	100	70	5	idirect	auroc	0.95385409	0	0.95385409
band	0	100	70	5	nd	aupr	0.65504977	0	0.65504977
band	0	100	70	5	nd	auroc	0.93129869	0	0.93129869
band	0	100	70	5	pc	aupr	0.13437591	0	0.13437591
band	0	100	70	5	pc	auroc	0.89493772	0	0.89493772
band	0	100	70	6	gs	aupr	0.73260931	0	0.73260931
band	0	100	70	6	gs	auroc	0.98339979	0	0.98339979
band	0	100	70	6	idirect	aupr	0.74603101	0	0.74603101
band	0	100	70	6	idirect	auroc	0.97519643	0	0.97519643
band	0	100	70	6	nd	aupr	0.71104684	0	0.71104684
band	0	100	70	6	nd	auroc	0.93574493	0	0.93574493
band	0	100	70	6	pc	aupr	0.16123131	0	0.16123131
band	0	100	70	6	pc	auroc	0.92114792	0	0.92114792
band	0	100	70	7	gs	aupr	0.72070938	0	0.72070938
band	0	100	70	7	gs	auroc	0.96447589	0	0.96447589
band	0	100	70	7	idirect	aupr	0.73986742	0	0.73986742
band	0	100	70	7	idirect	auroc	0.95893254	0	0.95893254
band	0	100	70	7	nd	aupr	0.71213844	0	0.71213844
band	0	100	70	7	nd	auroc	0.94063664	0	0.94063664
band	0	100	70	7	pc	aupr	0.15291267	0	0.15291267
band	0	100	70	7	pc	auroc	0.90454579	0	0.90454579
band	0	100	70	8	gs	aupr	0.64457137	0	0.64457137
band	0	100	70	8	gs	auroc	0.93960124	0	0.93960124
band	0	100	70	8	idirect	aupr	0.65348977	0	0.65348977
band	0	100	70	8	idirect	auroc	0.93985477	0	0.93985477
band	0	100	70	8	nd	aupr	0.62978043	0	0.62978043
band	0	100	70	8	nd	auroc	0.90777448	0	0.90777448
band	0	100	70	8	pc	aupr	0.1344871	0	0.1344871
band	0	100	70	8	pc	auroc	0.88017835	0	0.88017835
band	0	100	70	9	gs	aupr	0.66084643	0	0.66084643
band	0	100	70	9	gs	auroc	0.97172917	0	0.97172917
band	0	100	70	9	idirect	aupr	0.66469086	0	0.66469086
band	0	100	70	9	idirect	auroc	0.96047639	0	0.96047639
band	0	100	70	9	nd	aupr	0.65285097	0	0.65285097
band	0	100	70	9	nd	auroc	0.92422083	0	0.92422083
band	0	100	70	9	pc	aupr	0.13919759	0	0.13919759
band	0	100	70	9	pc	auroc	0.90104444	0	0.90104444
band	0	100	100	0	gs	aupr	0.55625119	0	0.55625119
band	0	100	100	0	gs	auroc	0.9529302	0	0.9529302
band	0	100	100	0	idirect	aupr	0.74292994	0	0.74292994
band	0	100	100	0	idirect	auroc	0.96705994	0	0.96705994
band	0	100	100	0	nd	aupr	0.57080483	0	0.57080483
band	0	100	100	0	nd	auroc	0.90218716	0	0.90218716
band	0	100	100	0	pc	aupr	0.17461275	0	0.17461275
band	0	100	100	0	pc	auroc	0.91694377	0	0.91694377
band	0	100	100	1	gs	aupr	0.63444041	0	0.63444041
band	0	100	100	1	gs	auroc	0.95069999	0	0.95069999
band	0	100	100	1	idirect	aupr	0.67139057	0	0.67139057
band	0	100	100	1	idirect	auroc	0.94797672	0	0.94797672
band	0	100	100	1	nd	aupr	0.60735027	0	0.60735027
band	0	100	100	1	nd	auroc	0.8828336	0	0.8828336
band	0	100	100	1	pc	aupr	0.14200755	0	0.14200755
band	0	100	100	1	pc	auroc	0.8941922	0	0.8941922
band	0	100	100	2	gs	aupr	0.6379625	0	0.6379625
band	0	100	100	2	gs	auroc	0.97605876	0	0.97605876
band	0	100	100	2	idirect	aupr	0.6667074	0	0.6667074
band	0	100	100	2	idirect	auroc	0.97197113	0	0.97197113
band	0	100	100	2	nd	aupr	0.60540188	0	0.60540188
band	0	100	100	2	nd	auroc	0.92660511	0	0.92660511
band	0	100	100	2	pc	aupr	0.16976719	0	0.16976719
band	0	100	100	2	pc	auroc	0.9195676	0	0.9195676
band	0	100	100	3	gs	aupr	0.63066028	0	0.63066028
band	0	100	100	3	gs	auroc	0.94715177	0	0.94715177
band	0	100	100	3	idirect	aupr	0.66493014	0	0.66493014
band	0	100	100	3	idirect	auroc	0.9471408	0	0.9471408
band	0	100	100	3	nd	aupr	0.62101554	0	0.62101554
band	0	100	100	3	nd	auroc	0.88456676	0	0.88456676
band	0	100	100	3	pc	aupr	0.16316533	0	0.16316533
band	0	100	100	3	pc	auroc	0.89549511	0	0.89549511
band	0	100	100	4	gs	aupr	0.59303998	0	0.59303998
band	0	100	100	4	gs	auroc	0.95294472	0	0.95294472
band	0	100	100	4	idirect	aupr	0.61951513	0	0.61951513
band	0	100	100	4	idirect	auroc	0.95026566	0	0.95026566
band	0	100	100	4	nd	aupr	0.57435512	0	0.57435512
band	0	100	100	4	nd	auroc	0.90225638	0	0.90225638
band	0	100	100	4	pc	aupr	0.13177448	0	0.13177448
band	0	100	100	4	pc	auroc	0.89264327	0	0.89264327
band	0	100	100	5	gs	aupr	0.74381994	0	0.74381994
band	0	100	100	5	gs	auroc	0.95736714	0	0.95736714
band	0	100	100	5	idirect	aupr	0.7725391	0	0.7725391
band	0	100	100	5	idirect	auroc	0.96173469	0	0.96173469
band	0	100	100	5	nd	aupr	0.73626767	0	0.73626767
band	0	100	100	5	nd	auroc	0.92100279	0	0.92100279
band	0	100	100	5	pc	aupr	0.13664398	0	0.13664398
band	0	100	100	5	pc	auroc	0.89180043	0	0.89180043
band	0	100	100	6	gs	aupr	0.68387518	0	0.68387518
band	0	100	100	6	gs	auroc	0.96585764	0	0.96585764
band	0	100	100	6	idirect	aupr	0.7118654	0	0.7118654
band	0	100	100	6	idirect	auroc	0.96235905	0	0.96235905
band	0	100	100	6	nd	aupr	0.67866968	0	0.67866968
band	0	100	100	6	nd	auroc	0.92066305	0	0.92066305
band	0	100	100	6	pc	aupr	0.1496968	0	0.1496968
band	0	100	100	6	pc	auroc	0.90075198	0	0.90075198
band	0	100	100	7	gs	aupr	0.76016063	0	0.76016063
band	0	100	100	7	gs	auroc	0.96798615	0	0.96798615
band	0	100	100	7	idirect	aupr	0.78266952	0	0.78266952
band	0	100	100	7	idirect	auroc	0.9652259	0	0.9652259
band	0	100	100	7	nd	aupr	0.75726746	0	0.75726746
band	0	100	100	7	nd	auroc	0.9318918	0	0.9318918
band	0	100	100	7	pc	aupr	0.12489057	0	0.12489057
band	0	100	100	7	pc	auroc	0.89019424	0	0.89019424
band	0	100	100	8	gs	aupr	0.70806752	0	0.70806752
band	0	100	100	8	gs	auroc	0.97817069	0	0.97817069
band	0	100	100	8	idirect	aupr	0.71726552	0	0.71726552
band	0	100	100	8	idirect	auroc	0.97187827	0	0.97187827
band	0	100	100	8	nd	aupr	0.68128275	0	0.68128275
band	0	100	100	8	nd	auroc	0.92856158	0	0.92856158
band	0	100	100	8	pc	aupr	0.16274312	0	0.16274312
band	0	100	100	8	pc	auroc	0.9166071	0	0.9166071
band	0	100	100	9	gs	aupr	0.62573084	0	0.62573084
band	0	100	100	9	gs	auroc	0.95835764	0	0.95835764
band	0	100	100	9	idirect	aupr	0.63288897	0	0.63288897
band	0	100	100	9	idirect	auroc	0.95465965	0	0.95465965
band	0	100	100	9	nd	aupr	0.61616375	0	0.61616375
band	0	100	100	9	nd	auroc	0.91457824	0	0.91457824
band	0	100	100	9	pc	aupr	0.12244474	0	0.12244474
band	0	100	100	9	pc	auroc	0.89209064	0	0.89209064
band	0	100	150	0	gs	aupr	0.66727135	0	0.66727135
band	0	100	150	0	gs	auroc	0.96539879	0	0.96539879
band	0	100	150	0	idirect	aupr	0.74709004	0	0.74709004
band	0	100	150	0	idirect	auroc	0.96879914	0	0.96879914
band	0	100	150	0	nd	aupr	0.63959193	0	0.63959193
band	0	100	150	0	nd	auroc	0.92983617	0	0.92983617
band	0	100	150	0	pc	aupr	0.15334418	0	0.15334418
band	0	100	150	0	pc	auroc	0.90750992	0	0.90750992
band	0	100	150	1	gs	aupr	0.65276284	0	0.65276284
band	0	100	150	1	gs	auroc	0.97087156	0	0.97087156
band	0	100	150	1	idirect	aupr	0.70786655	0	0.70786655
band	0	100	150	1	idirect	auroc	0.96850209	0	0.96850209
band	0	100	150	1	nd	aupr	0.65308447	0	0.65308447
band	0	100	150	1	nd	auroc	0.91298932	0	0.91298932
band	0	100	150	1	pc	aupr	0.15785694	0	0.15785694
band	0	100	150	1	pc	auroc	0.90811059	0	0.90811059
band	0	100	150	2	gs	aupr	0.6458573	0	0.6458573
band	0	100	150	2	gs	auroc	0.9713832	0	0.9713832
band	0	100	150	2	idirect	aupr	0.6738259	0	0.6738259
band	0	100	150	2	idirect	auroc	0.96668619	0	0.96668619
band	0	100	150	2	nd	aupr	0.62070307	0	0.62070307
band	0	100	150	2	nd	auroc	0.90735152	0	0.90735152
band	0	100	150	2	pc	aupr	0.16054166	0	0.16054166
band	0	100	150	2	pc	auroc	0.91883682	0	0.91883682
band	0	100	150	3	gs	aupr	0.71781587	0	0.71781587
band	0	100	150	3	gs	auroc	0.9764809	0	0.9764809
band	0	100	150	3	idirect	aupr	0.75242083	0	0.75242083
band	0	100	150	3	idirect	auroc	0.9725219	0	0.9725219
band	0	100	150	3	nd	aupr	0.71484655	0	0.71484655
band	0	100	150	3	nd	auroc	0.95205977	0	0.95205977
band	0	100	150	3	pc	aupr	0.13469352	0	0.13469352
band	0	100	150	3	pc	auroc	0.90606365	0	0.90606365
band	0	100	150	4	gs	aupr	0.68447741	0	0.68447741
band	0	100	150	4	gs	auroc	0.96304592	0	0.96304592
band	0	100	150	4	idirect	aupr	0.71021491	0	0.71021491
band	0	100	150	4	idirect	auroc	0.95924344	0	0.95924344
band	0	100	150	4	nd	aupr	0.67116323	0	0.67116323
band	0	100	150	4	nd	auroc	0.93079968	0	0.93079968
band	0	100	150	4	pc	aupr	0.14260214	0	0.14260214
band	0	100	150	4	pc	auroc	0.90117396	0	0.90117396
band	0	100	150	5	gs	aupr	0.83771258	0	0.83771258
band	0	100	150	5	gs	auroc	0.98401952	0	0.98401952
band	0	100	150	5	idirect	aupr	0.85643094	0	0.85643094
band	0	100	150	5	idirect	auroc	0.97784554	0	0.97784554
band	0	100	150	5	nd	aupr	0.81391075	0	0.81391075
band	0	100	150	5	nd	auroc	0.95042923	0	0.95042923
band	0	100	150	5	pc	aupr	0.16007906	0	0.16007906
band	0	100	150	5	pc	auroc	0.91580315	0	0.91580315
