"","MEblack","MEblue","MEbrown","MEgreen","MEgreenyellow","MEmagenta","MEpink","MEturquoise","MEyellow"
"20",-0.0109912608522824,0.0850514306676032,-0.0464514269356782,-0.0199337259031127,0.139922448028722,0.117024121369133,0.201169452900305,0.00769443252376865,0.170217376058597
"21",-0.0191300821556454,-0.08442172922253,0.0104744360957678,0.0528141115127823,0.0384947365048352,-0.018260495240012,-0.0791109838440536,-0.0324917136986622,-0.00304905128787753
"22",-0.0851328786536645,-0.0799513498675726,-0.116121322602724,-0.0672903464614194,-0.0768743296722799,-0.0795530095442734,0.00991037658991585,0.118034640889942,-0.0326700594701312
"23",-0.114668476236767,-0.100480970400223,-0.0461427434350069,-0.0949691054334077,-0.0451287124689513,-0.0538166623873576,-0.0263730797730881,0.0405503032111812,-0.0131706121239873
"24",-0.0727210744998032,-0.0385181232629441,0.0481504750531978,0.12787376881763,-0.0430087753259292,-0.0936254704089108,0.0389521339763686,0.225620346338372,-0.0458628013296515
"25",-0.0782833803143544,-0.0973410550473398,0.0561468533930672,-0.0924058138056705,-0.0843417672297034,-0.0775417640327307,-0.102243833465614,0.152260606992191,-0.0956333509611691
"26",0.00584873835811237,-0.0919722908870181,0.294148005321402,-0.0254257975975737,-0.0899626412929692,-0.11041248439491,-0.095615746228757,0.014813097268904,-0.115090672883206
"27",-0.0291976391481242,-0.0501420634245634,0.0467452793217307,0.0501297408662499,0.165869886528515,-0.096632009979003,-0.0887270812274446,-0.0203678391805448,-0.0698294299177706
"28",0.0798453655919661,0.229703064094615,-0.0938433876110748,-0.0552634236380818,0.0936231860841128,0.0624149621195697,0.097718803398628,-0.0713598740172782,0.000960687915008156
"29",-0.159670544025437,-0.129881625097891,0.198409774875677,-0.0530808812643071,-0.114633095941745,-0.187393237979592,-0.108040793955189,0.304363570601345,-0.13387695494792
"30",-0.0850875298291875,-0.10560384840647,0.120096320645811,-0.0685092470472893,-0.101001897067736,-0.155620093507199,-0.101262969460338,-0.026209620624423,-0.131678709927534
"31",-0.00160519811714593,-0.0588295488394782,0.0858114335815673,-0.0535905743559603,0.0372258750889464,0.00268342223814636,-0.0740137349400024,-0.00218027625965748,-0.071686281261065
"32",0.128594364987871,-0.0350047047434119,0.0325356585782529,-0.0477931474848565,0.0977848051491583,0.00423507696960909,-0.0285704950587762,-0.0252614000119293,-0.0385709817917946
"33",-0.0415763567516175,-0.0883191500298196,0.202319304033787,0.0426247727581465,-0.0132350858139772,-0.0890440706474422,-0.0914794850377231,-0.0234412103178136,-0.0790281447502419
"34",-0.0681829811949424,-0.0980835964158697,0.251513489608846,-0.0748610251493286,-0.104294653829569,-0.0956502078086638,-0.0949597361394197,-0.0343295132202567,-0.0870327685930953
"35",0.0279646450122632,-0.0545595015028614,0.247529537946965,-0.00802588750004865,-0.110155404000442,-0.0844224236037009,-0.072788841948767,-0.0241715437944095,-0.1086095139319
"36",-0.0273757580249502,-0.0655536666227566,0.0946678134480353,-0.0318888277420488,-0.0549607285309406,-0.106879602729707,-0.0917654422021301,0.099783949106908,-0.0901757696361829
"37",-0.142760248968979,-0.123454473895513,0.237188601738773,0.0182025337286378,-0.0391752523969215,-0.146151978008753,-0.100669915398034,-0.0134460218407635,-0.116486236633536
"38",0.0573228077896437,-0.0270013351091785,0.0591537521569261,-0.0151826323421556,0.0373464261532923,0.0020018498382475,-0.0615840962585762,-0.0590352671698409,-0.0683628426546315
"39",-0.107835906886079,-0.11012264741904,0.252006127389096,0.0260099490545976,-0.101685334630905,-0.139994634856576,-0.103272581950319,0.0151436290990235,-0.132633491792855
"40",0.00181623207796659,-0.0386869435528663,0.0148315098404166,0.0140150053643721,-0.0862034899875862,-0.0310195279541053,-0.0932720526913115,0.0934782771093047,-0.0846725486354855
"41",0.0525640169139615,-0.0493208917875455,0.105065042913963,0.0996531922769727,-0.0594947170650251,0.051203081196514,-0.0756071266601443,0.00413514679451003,-0.0372075348898803
"42",0.148958941574324,0.139167798584344,-0.0358913782108627,0.0935218067488872,0.00775571289751858,0.187001069595353,-0.0693758370941565,-0.083169189389064,-0.0291217795108849
"43",-0.0487100149087489,-0.0990570672476405,0.024326729668605,-0.0927809133670373,-0.0892837273888874,-0.0937346958286331,-0.0890430539683351,0.0721798822308887,-0.113985200401337
"44",0.0291116946811839,-0.0592882608446176,0.137504703886106,-0.0411639720809601,-0.0640563589942144,0.0230779589929543,-0.0858995693845406,0.110543211971541,-0.0818181537495568
"45",-0.0682707685092362,-0.097516666382989,0.124474865161401,-0.0274668215586253,-0.0425114634600595,-0.0673687125352664,-0.105622231788746,0.0304357632816839,-0.1075584297932
"46",0.0213711876298232,-0.0382400855909717,0.0705845870180241,-0.0585014089406829,0.0574393710199854,-0.0767928334653727,-0.0852795311726686,-0.00544639127871972,-0.0937557874654624
"47",-0.0340909529728929,-0.0756629330573958,0.114654395244119,-0.0419739985217852,-0.0416622326864625,-0.0670585474601473,-0.0599527455535701,0.0693781715949533,-0.0651244114425749
"48",-0.0056085191295566,-0.049580942667547,-0.0366442371563069,-0.0750731549944864,0.0707829783026263,0.00047142283867627,-0.0621634191796407,-0.0791647899417151,-0.0618829514560553
"49",-0.0359543700618627,-0.0555989209307212,-0.0120840106228177,-0.0767192789335024,0.0147603266993146,-0.0899659022142666,-0.0900417868765565,0.0712617633496332,-0.0749666127021267
"50",-0.0035148525874069,-0.0123916333200949,-0.0202368120912555,-0.0448049229297189,0.3442652651625,0.197069357954808,0.10860511940918,-0.0816705102076721,0.0894140653363623
"51",-0.107511418301912,-0.0992282577435666,0.0871350726851255,0.0621798292798699,-0.076510572251483,-0.137789766655344,-0.0996471232143108,0.111662997659176,-0.11377519228755
"52",-0.0861447358782969,-0.0158061781263641,-0.023081297552361,0.0350261356162566,-0.00885511273032961,-0.0157810263032984,0.0427433171913002,-0.045297752566575,0.0576659181595808
"53",-0.122666807122383,-0.118613691076776,0.161981103955017,-0.0802954890723466,-0.100948858367592,-0.152833311161963,-0.10052017814004,0.318838249383768,-0.125257435213724
"54",-0.0343869384491063,0.0353878713151622,-0.118031932010975,-0.0505681247088951,0.0486696911050023,0.0775306663590932,0.0731498153090958,-0.0897378929663104,0.0618503043714746
"55",0.0306670097802897,-0.0554543285580848,-0.0761179010955008,-0.0166428999775104,-0.0900945644016995,-0.0669424809542927,-0.0897734794933803,0.0407805288300483,-0.0745984690183333
"56",8.60291321902905e-05,0.169239623355207,-0.124340618620128,0.112373161829906,0.0432731913192836,0.09787267733299,0.106697391026348,-0.0865118343378676,0.141048015904381
"57",-0.114933911301573,-0.0975353499610409,0.0421682156797,0.0711224505626179,-0.0231790011894939,-0.0835856056659111,-0.0576974993280137,-0.0296162674010797,-0.049753830623755
"58",0.00871457872173513,0.00911967498786569,0.00514750281125488,-0.0906950473035623,0.0133830018336858,0.0336620898930791,-0.065654431326974,-0.0629898401818819,-0.032235688613239
"59",-0.00997251602660089,0.0746296778844425,-0.0447935923543874,-0.0192048887494217,0.0648765791218641,-0.057727264204027,-0.00133214898919021,-0.0865506013648144,-0.0256451756460825
"60",0.156782421661432,0.228655436377312,-0.124885742627572,-0.0044734325460988,0.125440491898381,0.0171373233418537,0.228931057000511,-0.0898170967184584,0.126390625086657
"61",0.124458539008039,0.0223089800997771,-0.0111407927238946,0.265296131664779,-0.127136880136783,-0.140410848978658,-0.100601003070019,0.0932401771987475,-0.129197673062032
"62",0.0387128095241815,0.0566564332547532,-0.105907177541375,-0.0585401448842505,0.176496108373423,0.275347325460345,0.130576909992864,-0.0902116141310891,0.130400393300751
"63",-0.00337428163352517,-0.0266145698308155,0.0384083057733953,-0.062892828612603,-0.0912040948125065,-0.122540410191832,-0.0773996943137327,0.36198595239132,-0.0838141068397619
"64",-0.108134202845171,-0.0496985952627045,0.0142463659470092,-0.0928572213820391,-0.08514617970212,-0.0127463093935449,-0.0661380102288036,-0.0591118311058109,-0.091521695531506
"65",-0.0224922993437601,0.00161061432544457,0.0168750927022783,0.0347878506821309,-0.0227166817994499,-0.0186300322022653,-0.0480929628239871,-0.0453395917517149,-0.0428801140652171
"66",-0.00778760990467505,-0.0358060162995719,-0.0336599027838734,-0.0162928076335606,-0.0557584770646708,-0.0213681586441308,-0.0992052330872997,-0.0723017999731412,-0.0958308301858389
"67",-0.0643896938439652,-0.0881280783464515,0.0583275604368007,0.303035761845198,-0.137538509409481,-0.147556536632183,-0.0997563589711569,0.184295808007369,-0.133806686716644
"68",0.0906961615091084,0.0453310721581817,-0.114141082771218,0.242624130085168,0.285516272583878,0.0709539365768697,-0.0638634070916889,-0.0827262286886321,-0.0296303667188112
"69",-0.0671928915861045,-0.0966254380439623,0.168051198060656,-0.00172453258957072,-0.0774958274902044,-0.0823572679971999,-0.101623795253742,0.00992800139443266,-0.11339092273429
"70",0.210390062806042,0.189865235556613,-0.0920622526133035,-0.0426255340707819,-0.0646104035874381,-0.0104283159087362,-0.0736009129534983,-0.0826274784922982,-0.0349290605122306
"71",0.027216497920377,-0.0626633104429854,0.0361555174502199,-0.046253559543947,-0.0177150397699849,-0.0584204805290501,-0.0944851449654879,-0.0110581040413718,-0.0882302787190904
"72",-0.0178483236087656,0.179897144552353,-0.12056220330993,-0.0330817156765071,0.130003461322043,0.120737696449735,0.109166344636275,-0.0977880453304076,0.113066222885207
"73",-0.0175066458846371,-0.0238672185487377,-0.0159860331420784,-0.0572480841886283,0.0697776508723984,-0.0318083032025829,-0.0337027024667994,0.012183403954013,0.0607581028328473
"74",-0.0630714758568985,-0.0427016081950842,-0.0264554603769862,-0.046326812418589,0.0710513381140983,0.0553879397715918,0.0404173661045971,0.0478280229798719,0.0547301798152101
"75",0.101840456605795,0.223336787924022,-0.0773334352807694,0.133662115400466,0.0116377034360567,0.0644886135555539,0.159092314135364,-0.088456732337156,-0.00847798291727214
"76",-0.110897208029464,-0.0688531770461644,0.0193606367322283,-0.0714911013773345,-0.0540564778786506,-0.0748335112982411,0.0144808397727048,0.11705243842747,0.0140321222319642
"77",-0.0264971554213526,-0.0740443389394132,-0.00698366178500123,-0.0387604756487525,0.0277701546794692,-0.0146980404223768,-0.0297212173499875,-0.0377613105459037,-0.0182188638294348
"78",-0.0333510995285538,-0.032324238335421,-0.0187137672362777,-0.0846743229882767,-0.0527306636168295,0.0273466174224359,0.0159512385467262,0.0141331396718096,0.0218187068850634
"79",0.202538721763422,0.100036190936309,-0.0717589909796978,0.118767164749789,-0.057228516578177,0.0195898089476814,-0.00327895300288147,-0.0821836034522004,0.0328554176286682
"80",-0.0284823287430308,0.0147839252031113,-0.0619594525022184,0.0906916239656406,-0.0817673144794633,0.0663553175299986,0.0822127330378632,0.119443581243431,0.0617929981023814
"81",-0.0266520848260323,0.0175585527119907,-0.0496908234786651,0.00536275254965341,0.0315065756860418,0.07814384089655,0.125338448861235,0.0517637569138866,0.110440715044735
"82",0.118286640621246,0.0541547940466051,-0.0480128132990028,-0.0721514335998103,-0.0263905405835921,0.205774662561628,0.115609288933893,-0.0713857136057005,0.0640136097717416
"83",0.0089983278729155,0.0247203205445774,-0.0484344134077423,-0.0380996991805796,0.00630349314046942,0.104731642478538,0.141615777504707,-0.0651135359449999,0.0667949658116729
"84",0.0187459078619476,-0.0488211478442215,0.0197739124049137,-0.0763038547276829,-0.0210104813886529,0.0486101922461744,-0.0365978422306121,-0.022640972761355,-0.0421319167784076
"85",-0.0329756602263163,-0.0549713152204208,0.0707981361982479,-0.0604044736618853,-0.0454351908757697,0.00221737772893747,-0.00918204655281437,0.0773246627874059,-0.0151282323115323
"86",0.133953738869034,0.0227447532893645,-0.0714568512281465,0.189707190543372,-0.0839363663873139,-0.0181650204490408,-0.0611360360409231,-0.0647602836629561,-0.0416666056366357
"87",-0.0798447282094629,-0.106047816381299,0.0581066587607135,0.207794346301461,-0.085850448087121,-0.0402906631593065,-0.0744851874502082,-0.0476332635780635,-0.0711939454006556
"88",0.00205515869807412,0.0571689052335794,-0.0586269171488499,-0.0329778292123132,0.060767811735933,0.0613141991315537,0.0849058040582131,-0.044678051608232,0.0401367189063715
"89",0.0605160777356101,-0.0509085771810951,0.0622756574919935,-0.0352358324794325,-0.0528639284019448,0.00994470222365745,-0.0891179225973318,-0.063004228330944,-0.0798860465771198
"90",0.355963264201311,0.171868377075535,-0.0930925479489522,0.0507304349156285,-0.0808316806763342,0.0864839362691833,0.0235784964496634,-0.00807340364817548,-0.00437601230274546
"91",0.126777216991704,0.0750261247782109,-0.052114888675322,0.303023702167255,-0.115693920028143,-0.0547273877367732,-0.0906977969658938,-0.0710384433542082,-0.126659669227974
"92",0.161665496031335,0.0533892480481858,-0.00289021908355887,0.021390607881546,-0.103080465746961,-0.0520710377895377,-0.0755711494506241,0.0493574011611211,-0.113702173090915
"93",0.0441605871188486,-0.0439915250418008,-0.0204084233161543,0.0505496207874303,0.0811510453042439,0.0462406206480162,-0.0343571993580064,-0.029566632174694,-0.00207609648470028
"94",0.104432812038672,0.169719402082728,-0.117308864514851,-0.0376173105307939,0.0648390648633643,0.130714257328435,0.13973178672901,-0.0661025071066247,0.215804201686513
"95",-0.0716968474066369,0.0253264647398514,-0.0767664064102503,-0.0803766286472583,0.0899174909890624,-0.030681507875149,-0.0495991201198797,0.0301396302722286,0.132677684238054
"96",0.0593977610307229,0.136858920517187,-0.0588073903446163,-0.0190190852281316,-0.068053310145317,0.11548523903767,0.0841943069553841,-0.0728357103151467,0.128251367024156
"97",0.127472421117277,0.17341936637762,-0.103269103080272,-0.0696047734393587,0.0396810159384964,0.23129840589865,0.146343532286671,-0.0925731811695198,0.250642034311432
"98",0.0260922701348714,-0.0204442312414134,-0.00288462258764718,-0.0743321258192178,-0.0403971980323544,-0.0481173703770345,-0.0360349983609484,-0.0765309289379671,-0.00303332270865044
"99",0.24232974488212,0.263750983796546,-0.0929222059941547,0.105654382132394,0.0430730963689907,0.0837965466036255,0.115147176185024,-0.0901025496878733,0.0629088597251683
"100",-0.0582702709885046,-0.0303017119960896,0.121747624941676,-0.0853771519564867,-0.0743046276153639,-0.0180157089878606,0.00394812848748644,0.0355122776160713,-0.0260050882428149
"101",-0.131157762347543,-0.112647357793963,0.0232088111707781,0.0770484231288349,-0.038549934194566,-0.0808243176295631,-0.0798058906849223,0.0397062833255328,-0.0306209651423641
"102",-0.00982586453183062,0.0434978375535299,-0.0298801173103421,0.0164370909165655,0.0382811138092867,-0.0101926548588195,0.159612519175794,-0.0157225883273202,0.0558008725950579
"103",-0.000556162410817613,0.00399910641394686,-0.109349720676606,-0.0110119263777156,0.118563648022856,0.162462152448309,0.148024580928222,-0.0747231714237306,0.278528765646596
"104",-0.0205490643069903,-0.00438224104736597,-0.0920489634108395,0.0144794828609563,-0.00599177033324525,0.156318820048275,0.153339481046152,-0.0528541987237083,0.234275722149888
"105",0.043894124131385,0.0376504773624717,-0.0293252015620069,-0.0656484689684864,0.0115584898452257,0.129386102347943,0.00525687783561642,-0.0923429757722314,0.0554950693060236
"106",-0.0132970266259051,-0.0370320702279995,0.0284474480054681,-0.00434528796455999,-0.00216374806119765,-0.00482187506881682,-0.00853104464452231,-0.0700025441237017,0.0589148980629274
"107",-0.00618922595104538,-0.0467593123666507,0.109659818583036,-0.0880444277320463,-0.0639416449707458,-0.0495044108165542,-0.0534975687455443,-0.0103748260167422,-0.0760502953501649
"108",0.104338623905682,0.109488076754098,-0.0703121869505816,0.03002153743512,0.0454628724178663,0.0952070908451258,0.0462524954558925,-0.0965226191956332,0.0135138555415261
"109",0.177870219744693,0.0533451814329294,-0.0672456818351506,-0.0136048135847627,0.000234009345814348,-0.0339469649319551,-0.056940196890211,-0.0684369742637901,-0.0181238496288405
"110",-0.0308862674080114,-0.060662410189897,0.017125379597799,-0.0669606445915282,-0.0470199938133636,-0.00995912383559697,-0.00227243997385235,-0.0237782891081902,-0.0230854987091875
"111",0.239057367329839,0.268999530264395,-0.126290000978291,-0.0510889846114968,0.221956137803752,0.132030367828648,0.290289811185484,-0.0940925967466521,0.0637258169348004
"112",-0.0622892091313232,-0.022348296178576,-0.00980612707123629,-0.0803736096001758,0.0289454725156921,0.0240607444924285,0.0320025245609797,-0.0902824988163744,-0.0118539936988151
"113",0.0360254174057769,0.104987941928761,-0.0897170592724491,0.00974264117814624,-0.00354876572018492,0.0446075782088692,-0.0119823811724705,-0.0930742371823826,0.0800873639327042
"114",0.00754394628380976,0.0359874739911673,-0.0204305605675663,-0.0334749831410286,-0.0273590683204631,-0.0281070401170942,-0.028554644209253,-0.0398118472997241,-0.0503791925755193
"115",-0.0217423484843925,-0.0301685053710429,-0.0222949888147729,-0.0802743550065387,0.125404272507319,0.0414178154682928,-0.0220389777229166,-0.0684459069596475,0.0442812373889317
"116",0.0555852235746988,0.175401712030181,-0.13804127012359,0.309097183311672,-0.094039306044376,-0.000231123271893533,0.0641691234085221,-0.0425047417408811,-0.0578485155132341
"117",0.143760760842162,0.0740907990335295,-0.0609987425197056,0.00569105765183863,0.0435173380923684,0.151359947937463,0.0603544178774862,-0.0340262866145641,0.135753510270531
"118",0.0266134918608763,0.00953380643547709,0.042166658237768,-0.0379388418006632,-0.045643507082048,0.107365571730517,-0.0275897639042794,-0.0832392221061885,0.0219806825658264
"119",0.0529161130567347,0.0518659638271709,-0.0276118448930017,-0.0223556202035518,0.00435822543325163,0.0967563105083906,0.0354406437979441,-0.0531504410397758,0.0863312006140652
"120",-0.0342323563104136,0.132730938550708,-0.0935561353320827,-0.0381434677385548,0.0469615572879868,0.0602421802544301,0.200348141596945,-0.0280290240964095,0.090526206080818
